,year_film,year_ceremony,ceremony,category,name,film,winner,race
767,1974.0,1975.0,47.0,ACTOR IN A SUPPORTING ROLE,Fred Astaire,The Towering Inferno,False,White
768,1974.0,1975.0,47.0,ACTOR IN A SUPPORTING ROLE,Michael V. Gazzo,The Godfather Part II,False,Black
769,1974.0,1975.0,47.0,ACTOR IN A SUPPORTING ROLE,Lee Strasberg,The Godfather Part II,False,White
770,1975.0,1976.0,48.0,ACTOR IN A SUPPORTING ROLE,George Burns,The Sunshine Boys,True,White
771,1975.0,1976.0,48.0,ACTOR IN A SUPPORTING ROLE,Brad Dourif,One Flew over the Cuckoo's Nest,False,White
772,1975.0,1976.0,48.0,ACTOR IN A SUPPORTING ROLE,Burgess Meredith,The Day of the Locust,False,White
773,1976.0,1977.0,49.0,ACTOR IN A SUPPORTING ROLE,Burgess Meredith,Rocky,False,White
774,1975.0,1976.0,48.0,ACTOR IN A SUPPORTING ROLE,Chris Sarandon,Dog Day Afternoon,False,White
775,1975.0,1976.0,48.0,ACTOR IN A SUPPORTING ROLE,Jack Warden,Shampoo,False,White
776,1978.0,1979.0,51.0,ACTOR IN A SUPPORTING ROLE,Jack Warden,Heaven Can Wait,False,White
777,1976.0,1977.0,49.0,ACTOR IN A SUPPORTING ROLE,Ned Beatty,Network,False,White
778,1976.0,1977.0,49.0,ACTOR IN A SUPPORTING ROLE,Jason Robards,All the President's Men,True,White
779,1977.0,1978.0,50.0,ACTOR IN A SUPPORTING ROLE,Jason Robards,Julia,True,White
780,1980.0,1981.0,53.0,ACTOR IN A SUPPORTING ROLE,Jason Robards,Melvin and Howard,False,White
781,1976.0,1977.0,49.0,ACTOR IN A SUPPORTING ROLE,Burt Young,Rocky,False,White
782,1977.0,1978.0,50.0,ACTOR IN A SUPPORTING ROLE,Mikhail Baryshnikov,The Turning Point,False,White
783,1977.0,1978.0,50.0,ACTOR IN A SUPPORTING ROLE,Peter Firth,Equus,False,White
784,1978.0,1979.0,51.0,ACTOR IN A SUPPORTING ROLE,Christopher Walken,The Deer Hunter,True,White
785,2002.0,2003.0,75.0,ACTOR IN A SUPPORTING ROLE,Christopher Walken,Catch Me If You Can,False,White
786,1979.0,1980.0,52.0,ACTOR IN A SUPPORTING ROLE,Frederic Forrest,The Rose,False,White
787,1979.0,1980.0,52.0,ACTOR IN A SUPPORTING ROLE,Justin Henry,Kramer vs. Kramer,False,White
788,1980.0,1981.0,53.0,ACTOR IN A SUPPORTING ROLE,Judd Hirsch,Ordinary People,False,White
789,1980.0,1981.0,53.0,ACTOR IN A SUPPORTING ROLE,Timothy Hutton,Ordinary People,True,White
790,1980.0,1981.0,53.0,ACTOR IN A SUPPORTING ROLE,Michael O'Keefe,The Great Santini,False,White
791,1980.0,1981.0,53.0,ACTOR IN A SUPPORTING ROLE,Joe Pesci,Raging Bull,False,White
792,1990.0,1991.0,63.0,ACTOR IN A SUPPORTING ROLE,Joe Pesci,Good Fellas,True,White
793,2019.0,2020.0,92.0,ACTOR IN A SUPPORTING ROLE,Joe Pesci,The Irishman,False,White
794,1981.0,1982.0,54.0,ACTOR IN A SUPPORTING ROLE,James Coco,Only When I Laugh,False,White
795,1981.0,1982.0,54.0,ACTOR IN A SUPPORTING ROLE,Ian Holm,Chariots of Fire,False,White
796,1981.0,1982.0,54.0,ACTOR IN A SUPPORTING ROLE,"Howard E. Rollins, Jr.",Ragtime,False,
797,1982.0,1983.0,55.0,ACTOR IN A SUPPORTING ROLE,Charles Durning,The Best Little Whorehouse in Texas,False,White
798,1983.0,1984.0,56.0,ACTOR IN A SUPPORTING ROLE,Charles Durning,To Be or Not to Be,False,White
799,1982.0,1983.0,55.0,ACTOR IN A SUPPORTING ROLE,"Louis Gossett, Jr.",An Officer and a Gentleman,True,
800,1982.0,1983.0,55.0,ACTOR IN A SUPPORTING ROLE,John Lithgow,The World According to Garp,False,White
801,1983.0,1984.0,56.0,ACTOR IN A SUPPORTING ROLE,John Lithgow,Terms of Endearment,False,White
802,1982.0,1983.0,55.0,ACTOR IN A SUPPORTING ROLE,Robert Preston,Victor/Victoria,False,White
803,1983.0,1984.0,56.0,ACTOR IN A SUPPORTING ROLE,Sam Shepard,The Right Stuff,False,White
804,1983.0,1984.0,56.0,ACTOR IN A SUPPORTING ROLE,Rip Torn,Cross Creek,False,White
805,1984.0,1985.0,57.0,ACTOR IN A SUPPORTING ROLE,Adolph Caesar,A Soldier's Story,False,Black
806,1984.0,1985.0,57.0,ACTOR IN A SUPPORTING ROLE,John Malkovich,Places in the Heart,False,White
807,1993.0,1994.0,66.0,ACTOR IN A SUPPORTING ROLE,John Malkovich,In the Line of Fire,False,White
808,1984.0,1985.0,57.0,ACTOR IN A SUPPORTING ROLE,Noriyuki 'Pat' Morita,The Karate Kid,False,Asian
809,1984.0,1985.0,57.0,ACTOR IN A SUPPORTING ROLE,Haing S. Ngor,The Killing Fields,True,Asian
810,1985.0,1986.0,58.0,ACTOR IN A SUPPORTING ROLE,Don Ameche,Cocoon,True,White
811,1985.0,1986.0,58.0,ACTOR IN A SUPPORTING ROLE,Klaus Maria Brandauer,Out of Africa,False,White
812,1985.0,1986.0,58.0,ACTOR IN A SUPPORTING ROLE,William Hickey,Prizzi's Honor,False,White
813,1985.0,1986.0,58.0,ACTOR IN A SUPPORTING ROLE,Robert Loggia,Jagged Edge,False,White
814,1985.0,1986.0,58.0,ACTOR IN A SUPPORTING ROLE,Eric Roberts,Runaway Train,False,White
815,1986.0,1987.0,59.0,ACTOR IN A SUPPORTING ROLE,Tom Berenger,Platoon,False,White
816,1986.0,1987.0,59.0,ACTOR IN A SUPPORTING ROLE,Denholm Elliott,A Room with a View,False,White
817,1986.0,1987.0,59.0,ACTOR IN A SUPPORTING ROLE,Dennis Hopper,Hoosiers,False,White
818,1987.0,1988.0,60.0,ACTOR IN A SUPPORTING ROLE,Albert Brooks,Broadcast News,False,White
819,1987.0,1988.0,60.0,ACTOR IN A SUPPORTING ROLE,Sean Connery,The Untouchables,True,White
820,1988.0,1989.0,61.0,ACTOR IN A SUPPORTING ROLE,Kevin Kline,A Fish Called Wanda,True,White
821,1988.0,1989.0,61.0,ACTOR IN A SUPPORTING ROLE,Martin Landau,Tucker The Man and His Dream,False,White
822,1989.0,1990.0,62.0,ACTOR IN A SUPPORTING ROLE,Martin Landau,Crimes and Misdemeanors,False,White
823,1994.0,1995.0,67.0,ACTOR IN A SUPPORTING ROLE,Martin Landau,Ed Wood,True,White
824,1988.0,1989.0,61.0,ACTOR IN A SUPPORTING ROLE,River Phoenix,Running on Empty,False,White
825,1988.0,1989.0,61.0,ACTOR IN A SUPPORTING ROLE,Dean Stockwell,Married to the Mob,False,White
826,1989.0,1990.0,62.0,ACTOR IN A SUPPORTING ROLE,Danny Aiello,Do the Right Thing,False,White
827,1989.0,1990.0,62.0,ACTOR IN A SUPPORTING ROLE,Dan Aykroyd,Driving Miss Daisy,False,White
828,1990.0,1991.0,63.0,ACTOR IN A SUPPORTING ROLE,Bruce Davison,Longtime Companion,False,White
829,1990.0,1991.0,63.0,ACTOR IN A SUPPORTING ROLE,Andy Garcia,"The Godfather, Part III",False,Hispanic
830,1990.0,1991.0,63.0,ACTOR IN A SUPPORTING ROLE,Graham Greene,Dances With Wolves,False,White
831,1991.0,1992.0,64.0,ACTOR IN A SUPPORTING ROLE,Harvey Keitel,Bugsy,False,White
832,1991.0,1992.0,64.0,ACTOR IN A SUPPORTING ROLE,Michael Lerner,Barton Fink,False,White
833,1992.0,1993.0,65.0,ACTOR IN A SUPPORTING ROLE,Jaye Davidson,The Crying Game,False,Multiracial
834,1992.0,1993.0,65.0,ACTOR IN A SUPPORTING ROLE,David Paymer,Mr. Saturday Night,False,White
835,1993.0,1994.0,66.0,ACTOR IN A SUPPORTING ROLE,Pete Postlethwaite,In the Name of the Father,False,White
836,1994.0,1995.0,67.0,ACTOR IN A SUPPORTING ROLE,Samuel L. Jackson,Pulp Fiction,False,Black
837,1994.0,1995.0,67.0,ACTOR IN A SUPPORTING ROLE,Chazz Palminteri,Bullets over Broadway,False,White
838,1994.0,1995.0,67.0,ACTOR IN A SUPPORTING ROLE,Gary Sinise,Forrest Gump,False,White
839,1995.0,1996.0,68.0,ACTOR IN A SUPPORTING ROLE,James Cromwell,Babe,False,White
840,1995.0,1996.0,68.0,ACTOR IN A SUPPORTING ROLE,Tim Roth,Rob Roy,False,White
841,1996.0,1997.0,69.0,ACTOR IN A SUPPORTING ROLE,"Cuba Gooding, Jr.",Jerry Maguire,True,
842,1996.0,1997.0,69.0,ACTOR IN A SUPPORTING ROLE,William H. Macy,Fargo,False,White
843,1996.0,1997.0,69.0,ACTOR IN A SUPPORTING ROLE,Armin Mueller-Stahl,Shine,False,White
844,1997.0,1998.0,70.0,ACTOR IN A SUPPORTING ROLE,Robert Forster,Jackie Brown,False,White
845,1997.0,1998.0,70.0,ACTOR IN A SUPPORTING ROLE,Greg Kinnear,As Good as It Gets,False,White
846,1997.0,1998.0,70.0,ACTOR IN A SUPPORTING ROLE,Burt Reynolds,Boogie Nights,False,White
847,1998.0,1999.0,71.0,ACTOR IN A SUPPORTING ROLE,James Coburn,Affliction,True,White
848,1999.0,2000.0,72.0,ACTOR IN A SUPPORTING ROLE,Michael Clarke Duncan,The Green Mile,False,Black
849,1999.0,2000.0,72.0,ACTOR IN A SUPPORTING ROLE,Haley Joel Osment,The Sixth Sense,False,White
850,2000.0,2001.0,73.0,ACTOR IN A SUPPORTING ROLE,Benicio Del Toro,Traffic,True,Hispanic
851,2003.0,2004.0,76.0,ACTOR IN A SUPPORTING ROLE,Benicio Del Toro,21 Grams,False,Hispanic
852,2001.0,2002.0,74.0,ACTOR IN A SUPPORTING ROLE,Jim Broadbent,Iris,True,White
853,2001.0,2002.0,74.0,ACTOR IN A SUPPORTING ROLE,Ethan Hawke,Training Day,False,White
854,2014.0,2015.0,87.0,ACTOR IN A SUPPORTING ROLE,Ethan Hawke,Boyhood,False,White
855,2002.0,2003.0,75.0,ACTOR IN A SUPPORTING ROLE,Chris Cooper,Adaptation,True,White
856,2002.0,2003.0,75.0,ACTOR IN A SUPPORTING ROLE,John C. Reilly,Chicago,False,White
857,2003.0,2004.0,76.0,ACTOR IN A SUPPORTING ROLE,Alec Baldwin,The Cooler,False,White
858,2003.0,2004.0,76.0,ACTOR IN A SUPPORTING ROLE,Djimon Hounsou,In America,False,Black
859,2006.0,2007.0,79.0,ACTOR IN A SUPPORTING ROLE,Djimon Hounsou,Blood Diamond,False,Black
860,2003.0,2004.0,76.0,ACTOR IN A SUPPORTING ROLE,Tim Robbins,Mystic River,True,White
861,1995.0,1996.0,68.0,DIRECTING,Tim Robbins,Dead Man Walking,False,White
862,2003.0,2004.0,76.0,ACTOR IN A SUPPORTING ROLE,Ken Watanabe,The Last Samurai,False,Asian
863,2004.0,2005.0,77.0,ACTOR IN A SUPPORTING ROLE,Alan Alda,The Aviator,False,White
864,2004.0,2005.0,77.0,ACTOR IN A SUPPORTING ROLE,Thomas Haden Church,Sideways,False,White
865,2004.0,2005.0,77.0,ACTOR IN A SUPPORTING ROLE,Clive Owen,Closer,False,White
866,2005.0,2006.0,78.0,ACTOR IN A SUPPORTING ROLE,Matt Dillon,Crash,False,White
867,2005.0,2006.0,78.0,ACTOR IN A SUPPORTING ROLE,Paul Giamatti,Cinderella Man,False,White
868,2005.0,2006.0,78.0,ACTOR IN A SUPPORTING ROLE,Jake Gyllenhaal,Brokeback Mountain,False,White
869,2006.0,2007.0,79.0,ACTOR IN A SUPPORTING ROLE,Jackie Earle Haley,Little Children,False,White
870,2006.0,2007.0,79.0,ACTOR IN A SUPPORTING ROLE,Eddie Murphy,Dreamgirls,False,Black
871,2006.0,2007.0,79.0,ACTOR IN A SUPPORTING ROLE,Mark Wahlberg,The Departed,False,White
872,2007.0,2008.0,80.0,ACTOR IN A SUPPORTING ROLE,Hal Holbrook,Into the Wild,False,White
873,2008.0,2009.0,81.0,ACTOR IN A SUPPORTING ROLE,Josh Brolin,Milk,False,White
874,2008.0,2009.0,81.0,ACTOR IN A SUPPORTING ROLE,Michael Shannon,Revolutionary Road,False,White
875,2016.0,2017.0,89.0,ACTOR IN A SUPPORTING ROLE,Michael Shannon,Nocturnal Animals,False,White
876,2009.0,2010.0,82.0,ACTOR IN A SUPPORTING ROLE,Christopher Plummer,The Last Station,False,White
877,2011.0,2012.0,84.0,ACTOR IN A SUPPORTING ROLE,Christopher Plummer,Beginners,True,White
878,2017.0,2018.0,90.0,ACTOR IN A SUPPORTING ROLE,Christopher Plummer,All the Money in the World,False,White
879,2009.0,2010.0,82.0,ACTOR IN A SUPPORTING ROLE,Stanley Tucci,The Lovely Bones,False,White
880,2009.0,2010.0,82.0,ACTOR IN A SUPPORTING ROLE,Christoph Waltz,Inglourious Basterds,True,White
881,2012.0,2013.0,85.0,ACTOR IN A SUPPORTING ROLE,Christoph Waltz,Django Unchained,True,White
882,2010.0,2011.0,83.0,ACTOR IN A SUPPORTING ROLE,John Hawkes,Winter's Bone,False,White
883,2010.0,2011.0,83.0,ACTOR IN A SUPPORTING ROLE,Mark Ruffalo,The Kids Are All Right,False,White
884,2014.0,2015.0,87.0,ACTOR IN A SUPPORTING ROLE,Mark Ruffalo,Foxcatcher,False,White
885,2015.0,2016.0,88.0,ACTOR IN A SUPPORTING ROLE,Mark Ruffalo,Spotlight,False,White
886,2011.0,2012.0,84.0,ACTOR IN A SUPPORTING ROLE,Jonah Hill,Moneyball,False,White
887,2013.0,2014.0,86.0,ACTOR IN A SUPPORTING ROLE,Jonah Hill,The Wolf of Wall Street,False,White
888,2013.0,2014.0,86.0,ACTOR IN A SUPPORTING ROLE,Barkhad Abdi,Captain Phillips,False,Middle Eastern
889,2013.0,2014.0,86.0,ACTOR IN A SUPPORTING ROLE,Jared Leto,Dallas Buyers Club,True,White
890,2014.0,2015.0,87.0,ACTOR IN A SUPPORTING ROLE,J.K. Simmons,Whiplash,True,White
891,2015.0,2016.0,88.0,ACTOR IN A SUPPORTING ROLE,Tom Hardy,The Revenant,False,White
892,2015.0,2016.0,88.0,ACTOR IN A SUPPORTING ROLE,Mark Rylance,Bridge of Spies,True,White
893,2016.0,2017.0,89.0,ACTOR IN A SUPPORTING ROLE,Mahershala Ali,Moonlight,True,Black
894,2018.0,2019.0,91.0,ACTOR IN A SUPPORTING ROLE,Mahershala Ali,Green Book,True,Black
895,2016.0,2017.0,89.0,ACTOR IN A SUPPORTING ROLE,Lucas Hedges,Manchester by the Sea,False,White
896,2016.0,2017.0,89.0,ACTOR IN A SUPPORTING ROLE,Dev Patel,Lion,False,Asian/Indian
897,2017.0,2018.0,90.0,ACTOR IN A SUPPORTING ROLE,Sam Rockwell,"Three Billboards outside Ebbing, Missouri",True,White
898,2018.0,2019.0,91.0,ACTOR IN A SUPPORTING ROLE,Sam Rockwell,Vice,False,White
899,2018.0,2019.0,91.0,ACTOR IN A SUPPORTING ROLE,Sam Elliott,A Star Is Born,False,White
900,2018.0,2019.0,91.0,ACTOR IN A SUPPORTING ROLE,Richard E. Grant,Can You Ever Forgive Me?,False,White
901,1927.0,1928.0,1.0,ACTRESS IN A LEADING ROLE,Louise Dresser,A Ship Comes In,False,White
902,1927.0,1928.0,1.0,ACTRESS IN A LEADING ROLE,Janet Gaynor,7th Heaven,True,White
903,1937.0,1938.0,10.0,ACTRESS IN A LEADING ROLE,Janet Gaynor,A Star Is Born,False,White
904,1927.0,1928.0,1.0,ACTRESS IN A LEADING ROLE,Gloria Swanson,Sadie Thompson,False,White
905,1929.0,1930.0,3.0,ACTRESS IN A LEADING ROLE,Gloria Swanson,The Trespasser,False,White
906,1950.0,1951.0,23.0,ACTRESS IN A LEADING ROLE,Gloria Swanson,Sunset Blvd.,False,White
907,1928.0,1929.0,2.0,ACTRESS IN A LEADING ROLE,Ruth Chatterton,Madame X,False,White
908,1929.0,1930.0,3.0,ACTRESS IN A LEADING ROLE,Ruth Chatterton,Sarah and Son,False,White
909,1928.0,1929.0,2.0,ACTRESS IN A LEADING ROLE,Betty Compson,The Barker,False,White
910,1928.0,1929.0,2.0,ACTRESS IN A LEADING ROLE,Jeanne Eagels,The Letter,False,White
911,1928.0,1929.0,2.0,ACTRESS IN A LEADING ROLE,Corinne Griffith,The Divine Lady,False,White
912,1928.0,1929.0,2.0,ACTRESS IN A LEADING ROLE,Bessie Love,The Broadway Melody,False,White
913,1928.0,1929.0,2.0,ACTRESS IN A LEADING ROLE,Mary Pickford,Coquette,True,White
914,1929.0,1930.0,3.0,ACTRESS IN A LEADING ROLE,Nancy Carroll,The Devil's Holiday,False,White
915,1929.0,1930.0,3.0,ACTRESS IN A LEADING ROLE,Greta Garbo,Anna Christie,False,White
916,1937.0,1938.0,10.0,ACTRESS IN A LEADING ROLE,Greta Garbo,Camille,False,White
917,1939.0,1940.0,12.0,ACTRESS IN A LEADING ROLE,Greta Garbo,Ninotchka,False,White
918,1929.0,1930.0,3.0,ACTRESS IN A LEADING ROLE,Norma Shearer,The Divorcee,True,White
919,1929.0,1930.0,3.0,ACTRESS IN A LEADING ROLE,Norma Shearer,Their Own Desire,False,White
920,1930.0,1931.0,4.0,ACTRESS IN A LEADING ROLE,Norma Shearer,A Free Soul,False,White
921,1934.0,1935.0,7.0,ACTRESS IN A LEADING ROLE,Norma Shearer,The Barretts of Wimpole Street,False,White
922,1936.0,1937.0,9.0,ACTRESS IN A LEADING ROLE,Norma Shearer,Romeo and Juliet,False,White
923,1938.0,1939.0,11.0,ACTRESS IN A LEADING ROLE,Norma Shearer,Marie Antoinette,False,White
924,1930.0,1931.0,4.0,ACTRESS IN A LEADING ROLE,Marlene Dietrich,Morocco,False,White
925,1930.0,1931.0,4.0,ACTRESS IN A LEADING ROLE,Marie Dressler,Min and Bill,True,White
926,1931.0,1932.0,5.0,ACTRESS IN A LEADING ROLE,Marie Dressler,Emma,False,White
927,1930.0,1931.0,4.0,ACTRESS IN A LEADING ROLE,Irene Dunne,Cimarron,False,White
928,1936.0,1937.0,9.0,ACTRESS IN A LEADING ROLE,Irene Dunne,Theodora Goes Wild,False,White
929,1937.0,1938.0,10.0,ACTRESS IN A LEADING ROLE,Irene Dunne,The Awful Truth,False,White
930,1939.0,1940.0,12.0,ACTRESS IN A LEADING ROLE,Irene Dunne,Love Affair,False,White
931,1948.0,1949.0,21.0,ACTRESS IN A LEADING ROLE,Irene Dunne,I Remember Mama,False,White
932,1930.0,1931.0,4.0,ACTRESS IN A LEADING ROLE,Ann Harding,Holiday,False,White
933,1931.0,1932.0,5.0,ACTRESS IN A LEADING ROLE,Lynn Fontanne,The Guardsman,False,White
934,1931.0,1932.0,5.0,ACTRESS IN A LEADING ROLE,Helen Hayes,The Sin of Madelon Claudet,True,White
935,1970.0,1971.0,43.0,ACTRESS IN A SUPPORTING ROLE,Helen Hayes,Airport,True,White
936,1932.0,1933.0,6.0,ACTRESS IN A LEADING ROLE,Katharine Hepburn,Morning Glory,True,White
937,1935.0,1936.0,8.0,ACTRESS IN A LEADING ROLE,Katharine Hepburn,Alice Adams,False,White
938,1940.0,1941.0,13.0,ACTRESS IN A LEADING ROLE,Katharine Hepburn,The Philadelphia Story,False,White
939,1942.0,1943.0,15.0,ACTRESS IN A LEADING ROLE,Katharine Hepburn,Woman of the Year,False,White
940,1951.0,1952.0,24.0,ACTRESS IN A LEADING ROLE,Katharine Hepburn,The African Queen,False,White
941,1955.0,1956.0,28.0,ACTRESS IN A LEADING ROLE,Katharine Hepburn,Summertime,False,White
942,1956.0,1957.0,29.0,ACTRESS IN A LEADING ROLE,Katharine Hepburn,The Rainmaker,False,White
943,1959.0,1960.0,32.0,ACTRESS IN A LEADING ROLE,Katharine Hepburn,"Suddenly, Last Summer",False,White
944,1962.0,1963.0,35.0,ACTRESS IN A LEADING ROLE,Katharine Hepburn,Long Day's Journey into Night,False,White
945,1967.0,1968.0,40.0,ACTRESS IN A LEADING ROLE,Katharine Hepburn,Guess Who's Coming to Dinner,True,White
946,1968.0,1969.0,41.0,ACTRESS IN A LEADING ROLE,Katharine Hepburn,The Lion in Winter,True,White
947,1981.0,1982.0,54.0,ACTRESS IN A LEADING ROLE,Katharine Hepburn,On Golden Pond,True,White
948,1932.0,1933.0,6.0,ACTRESS IN A LEADING ROLE,May Robson,Lady for a Day,False,White
949,1932.0,1933.0,6.0,ACTRESS IN A LEADING ROLE,Diana Wynyard,Cavalcade,False,White
950,1934.0,1935.0,7.0,ACTRESS IN A LEADING ROLE,Claudette Colbert,It Happened One Night,True,White
951,1935.0,1936.0,8.0,ACTRESS IN A LEADING ROLE,Claudette Colbert,Private Worlds,False,White
952,1944.0,1945.0,17.0,ACTRESS IN A LEADING ROLE,Claudette Colbert,Since You Went Away,False,White
953,1934.0,1935.0,7.0,ACTRESS IN A LEADING ROLE,Bette Davis,Of Human Bondage,False,White
954,1935.0,1936.0,8.0,ACTRESS IN A LEADING ROLE,Bette Davis,Dangerous,True,White
955,1938.0,1939.0,11.0,ACTRESS IN A LEADING ROLE,Bette Davis,Jezebel,True,White
956,1939.0,1940.0,12.0,ACTRESS IN A LEADING ROLE,Bette Davis,Dark Victory,False,White
957,1940.0,1941.0,13.0,ACTRESS IN A LEADING ROLE,Bette Davis,The Letter,False,White
958,1941.0,1942.0,14.0,ACTRESS IN A LEADING ROLE,Bette Davis,The Little Foxes,False,White
959,1942.0,1943.0,15.0,ACTRESS IN A LEADING ROLE,Bette Davis,"Now, Voyager",False,White
960,1944.0,1945.0,17.0,ACTRESS IN A LEADING ROLE,Bette Davis,Mr. Skeffington,False,White
961,1950.0,1951.0,23.0,ACTRESS IN A LEADING ROLE,Bette Davis,All about Eve,False,White
962,1952.0,1953.0,25.0,ACTRESS IN A LEADING ROLE,Bette Davis,The Star,False,White
963,1962.0,1963.0,35.0,ACTRESS IN A LEADING ROLE,Bette Davis,What Ever Happened to Baby Jane?,False,White
964,1934.0,1935.0,7.0,ACTRESS IN A LEADING ROLE,Grace Moore,One Night of Love,False,White
965,1935.0,1936.0,8.0,ACTRESS IN A LEADING ROLE,Elisabeth Bergner,Escape Me Never,False,White
966,1935.0,1936.0,8.0,ACTRESS IN A LEADING ROLE,Miriam Hopkins,Becky Sharp,False,White
967,1935.0,1936.0,8.0,ACTRESS IN A LEADING ROLE,Merle Oberon,The Dark Angel,False,Multiracial
968,1936.0,1937.0,9.0,ACTRESS IN A LEADING ROLE,Gladys George,Valiant Is the Word for Carrie,False,White
969,1936.0,1937.0,9.0,ACTRESS IN A LEADING ROLE,Carole Lombard,My Man Godfrey,False,White
970,1936.0,1937.0,9.0,ACTRESS IN A LEADING ROLE,Luise Rainer,The Great Ziegfeld,True,White
971,1937.0,1938.0,10.0,ACTRESS IN A LEADING ROLE,Luise Rainer,The Good Earth,True,White
972,1937.0,1938.0,10.0,ACTRESS IN A LEADING ROLE,Barbara Stanwyck,Stella Dallas,False,White
973,1941.0,1942.0,14.0,ACTRESS IN A LEADING ROLE,Barbara Stanwyck,Ball of Fire,False,White
974,1944.0,1945.0,17.0,ACTRESS IN A LEADING ROLE,Barbara Stanwyck,Double Indemnity,False,White
975,1948.0,1949.0,21.0,ACTRESS IN A LEADING ROLE,Barbara Stanwyck,"Sorry, Wrong Number",False,White
976,1938.0,1939.0,11.0,ACTRESS IN A LEADING ROLE,Fay Bainter,White Banners,False,White
977,1938.0,1939.0,11.0,ACTRESS IN A SUPPORTING ROLE,Fay Bainter,Jezebel,True,White
978,1961.0,1962.0,34.0,ACTRESS IN A SUPPORTING ROLE,Fay Bainter,The Children's Hour,False,White
979,1938.0,1939.0,11.0,ACTRESS IN A LEADING ROLE,Wendy Hiller,Pygmalion,False,White
980,1958.0,1959.0,31.0,ACTRESS IN A SUPPORTING ROLE,Wendy Hiller,Separate Tables,True,White
981,1966.0,1967.0,39.0,ACTRESS IN A SUPPORTING ROLE,Wendy Hiller,A Man for All Seasons,False,White
982,1938.0,1939.0,11.0,ACTRESS IN A LEADING ROLE,Margaret Sullavan,Three Comrades,False,White
983,1939.0,1940.0,12.0,ACTRESS IN A LEADING ROLE,Greer Garson,"Goodbye, Mr. Chips",False,White
984,1941.0,1942.0,14.0,ACTRESS IN A LEADING ROLE,Greer Garson,Blossoms in the Dust,False,White
985,1942.0,1943.0,15.0,ACTRESS IN A LEADING ROLE,Greer Garson,Mrs. Miniver,True,White
986,1943.0,1944.0,16.0,ACTRESS IN A LEADING ROLE,Greer Garson,Madame Curie,False,White
987,1944.0,1945.0,17.0,ACTRESS IN A LEADING ROLE,Greer Garson,Mrs. Parkington,False,White
988,1945.0,1946.0,18.0,ACTRESS IN A LEADING ROLE,Greer Garson,The Valley of Decision,False,White
989,1960.0,1961.0,33.0,ACTRESS IN A LEADING ROLE,Greer Garson,Sunrise at Campobello,False,White
990,1939.0,1940.0,12.0,ACTRESS IN A LEADING ROLE,Vivien Leigh,Gone with the Wind,True,White
991,1951.0,1952.0,24.0,ACTRESS IN A LEADING ROLE,Vivien Leigh,A Streetcar Named Desire,True,White
992,1940.0,1941.0,13.0,ACTRESS IN A LEADING ROLE,Joan Fontaine,Rebecca,False,White
993,1941.0,1942.0,14.0,ACTRESS IN A LEADING ROLE,Joan Fontaine,Suspicion,True,White
994,1943.0,1944.0,16.0,ACTRESS IN A LEADING ROLE,Joan Fontaine,The Constant Nymph,False,White
995,1940.0,1941.0,13.0,ACTRESS IN A LEADING ROLE,Ginger Rogers,Kitty Foyle,True,White
996,1940.0,1941.0,13.0,ACTRESS IN A LEADING ROLE,Martha Scott,Our Town,False,White
997,1941.0,1942.0,14.0,ACTRESS IN A LEADING ROLE,Olivia de Havilland,Hold Back the Dawn,False,White
998,1946.0,1947.0,19.0,ACTRESS IN A LEADING ROLE,Olivia de Havilland,To Each His Own,True,White
999,1948.0,1949.0,21.0,ACTRESS IN A LEADING ROLE,Olivia de Havilland,The Snake Pit,False,White
1000,1949.0,1950.0,22.0,ACTRESS IN A LEADING ROLE,Olivia de Havilland,The Heiress,True,White
1001,1939.0,1940.0,12.0,ACTRESS IN A SUPPORTING ROLE,Olivia de Havilland,Gone with the Wind,False,White
1002,1942.0,1943.0,15.0,ACTRESS IN A LEADING ROLE,Rosalind Russell,My Sister Eileen,False,White
1003,1946.0,1947.0,19.0,ACTRESS IN A LEADING ROLE,Rosalind Russell,Sister Kenny,False,White
1004,1947.0,1948.0,20.0,ACTRESS IN A LEADING ROLE,Rosalind Russell,Mourning Becomes Electra,False,White
1005,1958.0,1959.0,31.0,ACTRESS IN A LEADING ROLE,Rosalind Russell,Auntie Mame,False,White
1006,1942.0,1943.0,15.0,ACTRESS IN A LEADING ROLE,Teresa Wright,The Pride of the Yankees,False,White
1007,1941.0,1942.0,14.0,ACTRESS IN A SUPPORTING ROLE,Teresa Wright,The Little Foxes,False,White
1008,1942.0,1943.0,15.0,ACTRESS IN A SUPPORTING ROLE,Teresa Wright,Mrs. Miniver,True,White
1009,1943.0,1944.0,16.0,ACTRESS IN A LEADING ROLE,Jean Arthur,The More the Merrier,False,White
1010,1943.0,1944.0,16.0,ACTRESS IN A LEADING ROLE,Ingrid Bergman,For Whom the Bell Tolls,False,White
