,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,percent_white,percent_black,percent_asian,percent_hispanic,percent_other
183,tt0074512,Complotto di famiglia,Family Plot,1976,1976-09-11,"Comedy, Crime, Drama",120,USA,English,Alfred Hitchcock,"Ernest Lehman, Victor Canning",Universal Pictures,"Karen Black, Bruce Dern, Barbara Harris, William Devane, Ed Lauter, Cathleen Nesbitt, Katherine Helmond, Warren J. Kemmerling, Edith Atwater, William Prince, Nicholas Colasanto, Marge Redmond, John Lehne, Charles Tyner, Alexander Lockwood",A phony psychic/con artist and her taxi driver/private investigator boyfriend encounter a pair of serial kidnappers while trailing a missing heir in California.,6.8,20150,$ 4490375,,,79.0,122.0,81.0,0.9333333333333332,0.06666666666666668,0.0,0.0,0.0
184,tt0074812,La fuga di Logan,Logan's Run,1976,1976-12-23,"Action, Sci-Fi",119,USA,English,Michael Anderson,"David Zelag Goodman, William F. Nolan",Metro-Goldwyn-Mayer (MGM),"Michael York, Richard Jordan, Jenny Agutter, Roscoe Lee Browne, Farrah Fawcett, Michael Anderson Jr., Peter Ustinov, Randolph Roberts, Lara Lindsay, Gary Morgan, Michelle Stacy, Laura Hippe, David Westberg, Camilla Carr, Greg Lewis",An idyllic science fiction future has one major drawback: life must end at the age of thirty.,6.8,50788,$ 9000000,,,53.0,288.0,152.0,0.9333333333333332,0.06666666666666668,0.0,0.0,0.0
185,tt0074958,Quinto potere,Network,1976,1977-03-17,Drama,121,USA,English,Sidney Lumet,Paddy Chayefsky,Metro-Goldwyn-Mayer (MGM),"Faye Dunaway, William Holden, Peter Finch, Robert Duvall, Wesley Addy, Ned Beatty, Arthur Burghardt, Bill Burrows, John Carpenter, Jordan Charney, Kathy Cronkite, Ed Crowley, Jerome Dempsey, Conchata Ferrell, Gene Gross",A television network cynically exploits a deranged former anchor's ravings and revelations about the news media for its own profit.,8.1,141905,$ 3800000,$ 23689877,$ 23690757,83.0,396.0,175.0,1.0,0.0,0.0,0.0,0.0
186,tt0075005,Il presagio,The Omen,1976,1976-09-30,Horror,111,"UK, USA","English, Latin, Italian",Richard Donner,David Seltzer,Twentieth Century Fox,"Gregory Peck, Lee Remick, David Warner, Billie Whitelaw, Harvey Stephens, Patrick Troughton, Martin Benson, Robert Rietty, Tommy Duggan, John Stride, Anthony Nicholls, Holly Palance, Roy Boyd, Freda Dowie, Sheila Raynor",Mysterious deaths surround an American ambassador. Could the child that he is raising actually be the Antichrist? The Devil's own son?,7.5,104815,$ 2800000,$ 60922980,$ 60922980,62.0,362.0,190.0,1.0,0.0,0.0,0.0,0.0
187,tt0075147,Robin e Marian,Robin and Marian,1976,1976-03-12,"Adventure, Drama, Romance",106,USA,English,Richard Lester,James Goldman,Columbia Pictures,"Sean Connery, Audrey Hepburn, Robert Shaw, Richard Harris, Nicol Williamson, Denholm Elliott, Kenneth Haigh, Ronnie Barker, Ian Holm, Bill Maynard, Esmond Knight, Veronica Quilligan, Peter Butterworth, John Barrett, Kenneth Cranham","Robin Hood, aging none too gracefully, returns exhausted from the Crusades to woo and win Maid Marian one last time.",6.5,11096,$ 5000000,,,,101.0,39.0,1.0,0.0,0.0,0.0,0.0
188,tt0075148,Rocky,Rocky,1976,1977-03-25,"Drama, Sport",120,USA,English,John G. Avildsen,Sylvester Stallone,Chartoff-Winkler Productions,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers, Burgess Meredith, Thayer David, Joe Spinell, Jimmy Gambina, Bill Baldwin, Al Silvani, George Memmoli, Jodi Letizia, Diana Lewis, George O'Hanlon, Larry Carroll",A small-time boxer gets a supremely rare chance to fight a heavy-weight champion in a bout in which he strives to go the distance for his self-respect.,8.1,506246,$ 960000,$ 117235147,$ 117235147,70.0,705.0,184.0,0.8666666666666667,0.13333333333333333,0.0,0.0,0.0
189,tt0075222,L'ultima follia di Mel Brooks,Silent Movie,1976,1976-06-16,Comedy,87,USA,English,Mel Brooks,"Mel Brooks, Ron Clark",Crossbow Productions,"Mel Brooks, Marty Feldman, Dom DeLuise, Sid Caesar, Harold Gould, Ron Carey, Bernadette Peters, Carol Arthur, Liam Dunn, Fritz Feld, Chuck McCann, Valerie Curtin, Yvonne Wilder, Harry Ritz, Charlie Callas",A film director and his strange friends struggle to produce the first major silent feature film in forty years.,6.7,15742,$ 4400000,$ 36145695,$ 36145695,75.0,70.0,45.0,1.0,0.0,0.0,0.0,0.0
190,tt0075314,Taxi Driver,Taxi Driver,1976,1976-09-24,"Crime, Drama",114,USA,"English, Spanish",Martin Scorsese,Paul Schrader,Columbia Pictures,"Diahnne Abbott, Frank Adu, Victor Argo, Gino Ardito, Garth Avery, Peter Boyle, Albert Brooks, Harry Cohn, Copper Cunningham, Robert De Niro, Brenda Dickson, Harry Fischler, Jodie Foster, Nat Grant, Leonard Harris","A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action by attempting to liberate a presidential campaign worker and an underage prostitute.",8.3,703264,$ 1300000,$ 28262574,$ 28441292,94.0,1178.0,289.0,0.9333333333333332,0.0,0.0,0.06666666666666668,0.0
191,tt0075686,Io e Annie,Annie Hall,1977,1977-09-02,"Comedy, Romance",93,USA,"English, German",Woody Allen,"Woody Allen, Marshall Brickman",Jack Rollins & Charles H. Joffe Productions,"Woody Allen, Diane Keaton, Tony Roberts, Carol Kane, Paul Simon, Shelley Duvall, Janet Margolin, Colleen Dewhurst, Christopher Walken, Donald Symington, Helen Ludlam, Mordecai Lawner, Joan Neuman, Jonathan Munk, Ruth Volner",Neurotic New York comedian Alvy Singer falls in love with the ditzy Annie Hall.,8.0,248254,$ 4000000,$ 38251425,$ 38287178,92.0,538.0,150.0,1.0,0.0,0.0,0.0,0.0
192,tt0075784,Quell'ultimo ponte,A Bridge Too Far,1977,1977-06-15,"Drama, History, War",175,USA,"English, German, Dutch, Polish, Latin",Richard Attenborough,"Cornelius Ryan, William Goldman",Joseph E. Levine Productions,"Siem Vroom, Marlies van Alcmaer, Erik van 't Wout, Wolfgang Preiss, Hans von Borsody, Josephine Peeper, Dirk Bogarde, Paul Maxwell, Sean Connery, Ryan O'Neal, Gene Hackman, Walter Kohut, Peter Faber, Hartmut Becker, Frank Grimes","Operation Market Garden, September 1944: The Allies attempt to capture several strategically important bridges in the Netherlands in the hope of breaking the German lines.",7.4,50793,$ 27000000,$ 50750000,$ 50750000,,255.0,56.0,0.9333333333333332,0.06666666666666668,0.0,0.0,0.0
193,tt0075860,Incontri ravvicinati del terzo tipo,Close Encounters of the Third Kind,1977,1978-03-03,"Drama, Sci-Fi",138,USA,"English, French, Spanish, Hindi",Steven Spielberg,Steven Spielberg,Julia Phillips and Michael Phillips Productions,"Richard Dreyfuss, François Truffaut, Teri Garr, Melinda Dillon, Bob Balaban, J. Patrick McNamara, Warren J. Kemmerling, Roberts Blossom, Philip Dodds, Cary Guffey, Shawn Bishop, Adrienne Campbell, Justin Dreyfuss, Lance Henriksen, Merrill Connally","Roy Neary, an electric lineman, watches how his quiet and ordinary daily life turns upside down after a close encounter with a UFO.",7.6,180386,$ 20000000,$ 135189114,$ 306899494,90.0,440.0,230.0,1.0,0.0,0.0,0.0,0.0
194,tt0075909,L'ultima odissea,Damnation Alley,1977,1977-10-21,Sci-Fi,91,USA,English,Jack Smight,"Roger Zelazny, Alan Sharp",Zeitman-Landers-Roberts Productions,"Jan-Michael Vincent, George Peppard, Dominique Sanda, Paul Winfield, Jackie Earle Haley, Kip Niven, Robert Donner, Seamon Glass, Trent Dolan, Mark L. Taylor, Robert Hackman, Erik Cord, Terence Locke, Marcia Holley","In a post-apocalyptic world, a group of survivors travel and find other settlements in huge custom designed all terrain vehicles.",5.3,4771,$ 17000000,,,,88.0,61.0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0
195,tt0076009,L'esorcista II - L'eretico,Exorcist II: The Heretic,1977,1977-06-17,Horror,117,USA,"English, French, Spanish","John Boorman, Rospo Pallenberg",William Goodhart,Warner Bros.,"Linda Blair, Richard Burton, Louise Fletcher, Max von Sydow, Kitty Winn, Paul Henreid, James Earl Jones, Ned Beatty, Belinda Beatty, Rose Portillo, Barbara Cason, Tiffany Kinney, Joey Green, Fiseha Dimetros, Ken Renard","A teenage girl once possessed by a demon finds that it still lurks within her. Meanwhile, a priest investigates the death of the girl's exorcist.",3.8,21361,$ 14000000,$ 30749142,$ 30749142,39.0,281.0,123.0,0.8666666666666667,0.13333333333333333,0.0,0.0,0.0
196,tt0076141,Alta tensione,High Anxiety,1977,1977-12-25,"Comedy, Mystery, Thriller",94,USA,English,Mel Brooks,"Mel Brooks, Ron Clark",Crossbow Productions,"Mel Brooks, Madeline Kahn, Cloris Leachman, Harvey Korman, Ron Carey, Howard Morris, Dick Van Patten, Jack Riley, Charlie Callas, Ron Clark, Rudy De Luca, Barry Levinson, Lee Delano, Richard Stahl, Darrell Zwerling","A psychiatrist with intense acrophobia (fear of heights) goes to work for a mental institution run by doctors who appear to be crazier than their patients, and have secrets that they are willing to commit murder to keep.",6.7,19418,$ 4015000,$ 31063038,$ 31063038,55.0,128.0,59.0,0.9333333333333332,0.06666666666666668,0.0,0.0,0.0
197,tt0076175,La bandera - Marcia o muori,March or Die,1977,1977-10-13,"Adventure, Drama, Romance",107,UK,English,Dick Richards,"David Zelag Goodman, Dick Richards",Sir Lew Grade,"Gene Hackman, Terence Hill, Catherine Deneuve, Max von Sydow, Ian Holm, Jack O'Halloran, Rufus, Marcel Bozzuffi, André Penvern, Paul Sherman, Vernon Dobtcheff, Marne Maitland, Luigi Bonos, Wolf Kahler, Matthias Hell","During the 1920s, French Foreign Legion Major William Foster's (Gene Hackman's) unit is protecting an archaeological dig, but the discovery of an Arab sacred burial site prompts the angry Arab tribes to attack Foster's small garrison.",6.3,2978,$ 9000000,$ 1000000,$ 1000000,,31.0,12.0,1.0,0.0,0.0,0.0,0.0
198,tt0076245,Giulia,Julia,1977,1978-01-08,Drama,117,USA,"English, French, German, Russian",Fred Zinnemann,"Lillian Hellman, Alvin Sargent",Twentieth Century Fox,"Jane Fonda, Vanessa Redgrave, Jason Robards, Maximilian Schell, Hal Holbrook, Rosemary Murphy, Meryl Streep, Dora Doll, Elisabeth Mortensen, John Glover, Lisa Pelikan, Susan Jones, Cathleen Nesbitt, Maurice Denham, Mark Metcalf","At the behest of an old and dear friend, playwright",7.2,8497,$ 7840000,$ 20714400,$ 20714400,58.0,56.0,39.0,1.0,0.0,0.0,0.0,0.0
199,tt0076257,Ridere per ridere,The Kentucky Fried Movie,1977,1985-01-01,Comedy,83,USA,"English, Korean",John Landis,"David Zucker, Jim Abrahams",KFM Films,"Marilyn Joi, Saul Kahan, David Zucker, Marcy Goldman, Dulcie Jordan, Gracia Lee, Sheila Rogers, Joseph G. Medalis, Barry Dennen, Colin Male, Ed Griffith, Robert Starr, Richard Gates, Tara Strohmeier, Neil Thompson","A series of short, highly irreverent, and often tasteless skits.",6.5,16834,$ 600000,,,61.0,121.0,92.0,0.7333333333333333,0.13333333333333333,0.0,0.0,0.13333333333333333
200,tt0076271,Kingdom of the Spiders,Kingdom of the Spiders,1977,1977-11-01,"Horror, Sci-Fi",97,USA,English,John 'Bud' Cardos,"Richard Robinson, Alan Caillou",Arachnid Productions Ltd.,"William Shatner, Tiffany Bolling, Woody Strode, Lieux Dressler, David McLean, Natasha Ryan, Altovise Davis, Joe Ross, Marcy Lafferty, Adele Malis-Morey, Roy Engel, Hoke Howell, Bill Coontz, Whitey Hughes, Jay Lawrence","In rural Arizona, countless killer tarantulas are migrating through a farm town, killing every living thing in their path. The town's veterinarian will do everything in his power to survive the onslaught.",5.8,4449,$ 500000,,,,92.0,81.0,0.8666666666666667,0.06666666666666668,0.0,0.06666666666666668,0.0
201,tt0076451,"New York, New York","New York, New York",1977,1977-09-29,"Drama, Music, Musical",155,USA,English,Martin Scorsese,"Earl Mac Rauch, Mardik Martin",Chartoff-Winkler Productions,"Liza Minnelli, Robert De Niro, Lionel Stander, Barry Primus, Mary Kay Place, Georgie Auld, George Memmoli, Dick Miller, Murray Moston, Leonard Gaines, Clarence Clemons, Kathi McGinnis, Norman Palmer, Adam David Winkler, Dimitri Logothetis","An egotistical saxophonist and a young lounge singer meet on VJ Day and embark upon a strained and rocky romance, even as their careers begin a long, uphill climb.",6.7,17883,$ 14000000,$ 16400000,$ 16400000,64.0,94.0,71.0,0.8666666666666667,0.13333333333333333,0.0,0.0,0.0
202,tt0076740,Il salario della paura,Sorcerer,1977,1978-11-17,"Adventure, Drama, Thriller",121,"USA, Mexico","English, Spanish, French, German",William Friedkin,"Walon Green, Georges Arnaud",Film Properties International N.V.,"Roy Scheider, Bruno Cremer, Francisco Rabal, Amidou, Ramon Bieri, Peter Capell, Karl John, Friedrich von Ledebur, Chico Martínez, Joe Spinell, Rosario Almontes, Richard Holley, Anne-Marie Deschodt, Jean-Luc Bideau, Jacques François",Four unfortunate men from different parts of the globe agree to risk their lives transporting gallons of nitroglycerin across dangerous South American jungle.,7.7,17202,$ 22000000,,$ 5972,68.0,155.0,108.0,0.8,0.0,0.0,0.2,0.0
203,tt0076752,La spia che mi amava,The Spy Who Loved Me,1977,1977-11-25,"Action, Adventure, Thriller",125,UK,"English, Italian, Arabic",Lewis Gilbert,"Christopher Wood, Richard Maibaum",Eon Productions,"Roger Moore, Barbara Bach, Curd Jürgens, Richard Kiel, Caroline Munro, Walter Gotell, Geoffrey Keen, Bernard Lee, George Baker, Michael Billington, Olga Bisera, Desmond Llewelyn, Edward de Souza, Vernon Dobtcheff, Valerie Leon","James Bond investigates the hijacking of British and Russian submarines carrying nuclear warheads, with the help of a K.G.B. Agent, whose lover he killed.",7.1,96135,$ 14000000,$ 46838673,$ 46838673,55.0,325.0,105.0,1.0,0.0,0.0,0.0,0.0
204,tt0077269,I ragazzi venuti dal Brasile,The Boys from Brazil,1978,1979-03-29,"Drama, Mystery, Sci-Fi",125,"UK, USA",English,Franklin J. Schaffner,"Ira Levin, Heywood Gould",Sir Lew Grade,"Gregory Peck, Laurence Olivier, James Mason, Lilli Palmer, Uta Hagen, Steve Guttenberg, Denholm Elliott, Rosemary Harris, John Dehner, John Rubinstein, Anne Meara, Jeremy Black, Bruno Ganz, Walter Gotell, David Hurst",A Nazi hunter in Paraguay discovers a sinister and bizarre plot to rekindle the Third Reich.,7.0,25064,$ 12000000,,,40.0,143.0,64.0,1.0,0.0,0.0,0.0,0.0
205,tt0077294,Capricorn One,Capricorn One,1977,1978-09-01,"Action, Adventure, Drama",123,"USA, UK",English,Peter Hyams,Peter Hyams,Associated General Films,"Elliott Gould, James Brolin, Brenda Vaccaro, Sam Waterston, O.J. Simpson, Hal Holbrook, Karen Black, Telly Savalas, David Huddleston, David Doyle, Lee Bryant, Denise Nicholas, Robert Walden, James Sikking, Alan Fudge","A NASA Mars mission won't work, and its funding is endangered, so they decide to fake it just this once. But then they have to keep the secret.",6.9,19769,$ 5000000,,,38.0,171.0,83.0,0.8666666666666667,0.13333333333333333,0.0,0.0,0.0
206,tt0077296,Caravans,Caravans,1978,1978-11-02,"Action, Adventure, History",127,"Iran, USA","English, Persian",James Fargo,"James A. Michener, Nancy Voyles Crawford",FIDCI,"Anthony Quinn, Michael Sarrazin, Christopher Lee, Jennifer O'Neill, Joseph Cotten, Behrouz Vossoughi, Barry Sullivan, Jeremy Kemp, Duncan Quinn, Behrouz Gramian, Mohamad Ali Keshavarz, Parviz Gharib-Afshar, Fahimeh Amouzandeh, Mohammad Taghi Kahnemoui, Khosrow Tabatabai","In 1948, at the U.S. embassy in Zadestan, a young diplomat is ordered to find the missing daughter of an influential U.S. Senator.",6.1,774,$ 14000000,$ 3930501,$ 3930501,,9.0,8.0,0.6666666666666666,0.06666666666666668,0.0,0.13333333333333333,0.13333333333333333
207,tt0077405,I giorni del cielo,Days of Heaven,1978,1979-05-17,"Drama, Romance",94,USA,"English, Italian",Terrence Malick,Terrence Malick,Paramount Pictures,"Richard Gere, Brooke Adams, Sam Shepard, Linda Manz, Robert J. Wilke, Jackie Shultis, Stuart Margolin, Timothy Scott, Gene Bell, Doug Kershaw, Richard Libertini, Frenchie Lemond, Sahbra Markus, Bob Wilson, Muriel Jolliffe",A hot-tempered farm laborer convinces the woman he loves to marry their rich but dying boss so that they can have a claim to his fortune.,7.8,51067,$ 3000000,$ 3446749,$ 3475702,93.0,221.0,121.0,0.8666666666666667,0.06666666666666668,0.0,0.06666666666666668,0.0
208,tt0077416,Il cacciatore,The Deer Hunter,1978,1979-02-27,"Drama, War",183,USA,"English, Russian, Vietnamese, French, Cantonese",Michael Cimino,"Michael Cimino, Deric Washburn",EMI Films,"Robert De Niro, John Cazale, John Savage, Christopher Walken, Meryl Streep, George Dzundza, Chuck Aspegren, Shirley Stoler, Rutanya Alda, Pierre Segui, Mady Kaplan, Amy Wright, Mary Ann Haenel, Richard Kuss, Joe Grifasi",An in-depth examination of the ways in which the U.S. Vietnam War impacts and disrupts the lives of people in a small industrial town in Pennsylvania.,8.1,304371,$ 15000000,$ 48979328,$ 49074243,86.0,1140.0,139.0,1.0,0.0,0.0,0.0,0.0
209,tt0077572,Forza 10 da Navarone,Force 10 from Navarone,1978,1979-01-12,"Action, Drama, War",118,UK,"English, Croatian, Serbian",Guy Hamilton,"Alistair MacLean, Robin Chapman",Columbia Pictures,"Robert Shaw, Harrison Ford, Barbara Bach, Edward Fox, Franco Nero, Carl Weathers, Richard Kiel, Alan Badel, Michael Byrne, Philip Latham, Angus MacInnes, Michael Sheard, Petar Buntic, Leslie Schofield, Anthony Langdon","During World War II, several oddly assorted military experts are teamed in a mission to raid and destroy a bridge vital to enemy strategy.",6.4,16362,$ 5000000,$ 7230000,$ 7230000,42.0,92.0,42.0,0.9333333333333332,0.06666666666666668,0.0,0.0,0.0
210,tt0077631,Grease - Brillantina,Grease,1978,1978-08-30,"Musical, Romance",110,USA,English,Randal Kleiser,"Jim Jacobs, Warren Casey",Paramount Pictures,"John Travolta, Olivia Newton-John, Stockard Channing, Jeff Conaway, Barry Pearl, Michael Tucci, Kelly Ward, Didi Conn, Jamie Donnelly, Dinah Manoff, Eve Arden, Frankie Avalon, Joan Blondell, Edd Byrnes, Sid Caesar",Good girl Sandy Olsson (,7.2,232940,$ 6000000,$ 190071103,$ 397217505,70.0,418.0,109.0,0.9333333333333332,0.0,0.0,0.0,0.06666666666666668
211,tt0077651,Halloween - La notte delle streghe,Halloween,1978,1979-04-17,"Horror, Thriller",91,USA,English,John Carpenter,"John Carpenter, Debra Hill",Compass International Pictures,"Donald Pleasence, Jamie Lee Curtis, Nancy Kyes, P.J. Soles, Charles Cyphers, Kyle Richards, Brian Andrews, John Michael Graham, Nancy Stephens, Arthur Malet, Mickey Yablans, Brent Le Page, Adam Hollander, Robert Phalen, Tony Moran","Fifteen years after murdering his sister on Halloween night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield, Illinois to kill again.",7.8,222418,$ 325000,$ 47000000,$ 47000000,87.0,1438.0,417.0,1.0,0.0,0.0,0.0,0.0
212,tt0077766,Lo squalo 2,Jaws 2,1978,1978-11-28,"Adventure, Horror, Thriller",116,USA,English,Jeannot Szwarc,"Peter Benchley, Carl Gottlieb",Universal Pictures,"Roy Scheider, Lorraine Gary, Murray Hamilton, Joseph Mascolo, Jeffrey Kramer, Collin Wilcox Paxton, Ann Dusenberry, Mark Gruner, Barry Coe, Susan French, Gary Springer, Donna Wilkes, Gary Dubin, John Dukakis, G. Thomas Dunlop",Police chief Brody must protect the citizens of Amity after a second monstrous shark begins terrorizing the waters.,5.8,69533,$ 20000000,$ 81766007,$ 187884007,51.0,325.0,109.0,1.0,0.0,0.0,0.0,0.0
213,tt0078346,Superman,Superman,1978,1979-01-18,"Action, Adventure, Drama",143,"USA, UK, Canada, Switzerland",English,Richard Donner,"Jerry Siegel, Joe Shuster",Dovemead Films,"Marlon Brando, Gene Hackman, Christopher Reeve, Ned Beatty, Jackie Cooper, Glenn Ford, Trevor Howard, Margot Kidder, Jack O'Halloran, Valerie Perrine, Maria Schell, Terence Stamp, Phyllis Thaxter, Susannah York, Jeff East","An alien orphan is sent from his dying planet to Earth, where he grows up to become his adoptive home's first and greatest superhero.",7.3,156397,$ 55000000,$ 134451603,$ 300451667,80.0,564.0,207.0,1.0,0.0,0.0,0.0,0.0
214,tt0078504,I'm magic,The Wiz,1978,1978-10-24,"Adventure, Family, Fantasy",134,USA,English,Sidney Lumet,"L. Frank Baum, William F. Brown",Universal Pictures,"Diana Ross, Michael Jackson, Nipsey Russell, Ted Ross, Mabel King, Theresa Merritt, Thelma Carpenter, Lena Horne, Richard Pryor, Stanley Greene, Clyde J. Barrett, Derrick Bell, Roderick-Spencer Sibert, Kashka Banjoko, Ronald 'Smokey' Stevens","An adaptation of ""The Wizard of Oz"" that tries to capture the essence of the African-American experience.",5.4,13517,$ 24000000,$ 21049053,$ 21049053,53.0,160.0,38.0,0.4,0.4666666666666667,0.06666666666666668,0.0,0.06666666666666668
215,tt0078723,1941 - Allarme a Hollywood,1941,1979,1980-02-22,"Action, Comedy, War",118,USA,"English, Japanese, German, Spanish",Steven Spielberg,"Robert Zemeckis, Bob Gale",Universal Pictures,"Dan Aykroyd, Ned Beatty, John Belushi, Lorraine Gary, Murray Hamilton, Christopher Lee, Tim Matheson, Toshirô Mifune, Warren Oates, Robert Stack, Treat Williams, Nancy Allen, Lucille Benson, Jordan Cohen, John Candy",Hysterical Californians prepare for a Japanese invasion in the days after Pearl Harbor.,5.8,30826,$ 35000000,$ 31755742,$ 92455742,34.0,255.0,75.0,0.9333333333333332,0.0,0.06666666666666668,0.0,0.0
216,tt0078748,Alien,Alien,1979,1979-10-25,"Horror, Sci-Fi",117,"UK, USA",English,Ridley Scott,"Dan O'Bannon, Dan O'Bannon",Brandywine Productions,"Tom Skerritt, Sigourney Weaver, Veronica Cartwright, Harry Dean Stanton, John Hurt, Ian Holm, Yaphet Kotto, Bolaji Badejo, Helen Horton","After a space merchant vessel receives an unknown transmission as a distress call, one of the crew is attacked by a mysterious life form and they soon realize that its life cycle has merely begun.",8.4,768874,$ 11000000,$ 81765459,$ 108110316,89.0,1448.0,464.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0
217,tt0078754,All That Jazz - Lo spettacolo comincia,All That Jazz,1979,1980-09-24,"Drama, Music, Musical",123,USA,"English, Spanish",Bob Fosse,"Robert Alan Aurthur, Bob Fosse",Columbia Pictures,"Roy Scheider, Jessica Lange, Ann Reinking, Leland Palmer, Cliff Gorman, Ben Vereen, Erzsebet Foldi, Michael Tolan, Max Wright, William LeMassena, Irene Kane, Deborah Geffner, Kathryn Doby, Anthony Holland, Robert Hitt",Director/choreographer,7.9,27234,,$ 37823676,$ 37823676,72.0,170.0,96.0,0.8,0.2,0.0,0.0,0.0
218,tt0078788,Apocalypse Now,Apocalypse Now,1979,1979-12-18,"Drama, Mystery, War",147,USA,"English, French, Vietnamese",Francis Ford Coppola,"John Milius, Francis Ford Coppola",American Zoetrope,"Marlon Brando, Martin Sheen, Robert Duvall, Frederic Forrest, Sam Bottoms, Laurence Fishburne, Albert Hall, Harrison Ford, Dennis Hopper, G.D. Spradlin, Jerry Ziesmer, Scott Glenn, Bo Byers, James Keane, Kerry Rossall",A U.S. Army officer serving in Vietnam is tasked with assassinating a renegade Special Forces Colonel who sees himself as a god.,8.4,591251,$ 31500000,$ 83471511,$ 91968688,94.0,1205.0,305.0,0.8,0.2,0.0,0.0,0.0
219,tt0078869,The Black Hole - Il buco nero,The Black Hole,1979,1980-10-10,"Action, Sci-Fi",98,USA,English,Gary Nelson,"Jeb Rosebrook, Bob Barbash",Walt Disney Productions,"Maximilian Schell, Anthony Perkins, Robert Forster, Joseph Bottoms, Yvette Mimieux, Ernest Borgnine, Tom McLoughlin","A research vessel finds a missing ship, commanded by a mysterious scientist, on the edge of a black hole.",6.0,22902,$ 20000000,$ 35841901,$ 35841901,52.0,270.0,113.0,0.8571428571428571,0.0,0.0,0.0,0.14285714285714285
220,tt0078872,Black Stallion,The Black Stallion,1979,1979-10-17,"Adventure, Family, Sport",118,USA,"English, Arabic, Italian",Carroll Ballard,"Melissa Mathison, Jeanne Rosenberg",Omni Zoetrope,"Kelly Reno, Mickey Rooney, Teri Garr, Clarence Muse, Hoyt Axton, Michael Higgins, Ed McNamara, Larbi Doghmi, John Burton, John Buchanan, Kristen Vigard, Fausto Tozzi, John Karlsen, Leopoldo Trieste, Frank Cousins","While traveling with his father, young Alec becomes fascinated by a mysterious Arabian stallion who is brought on board and stabled in the ship he is sailing on. When it tragically sinks ...",7.3,11450,$ 2700000,$ 37799643,$ 37799643,84.0,103.0,40.0,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0
221,tt0079116,Fuga da Alcatraz,Escape from Alcatraz,1979,1979-10-19,"Action, Biography, Crime",112,USA,English,Don Siegel,"J. Campbell Bruce, Richard Tuggle",Paramount Pictures,"Clint Eastwood, Patrick McGoohan, Roberts Blossom, Jack Thibeau, Fred Ward, Paul Benjamin, Larry Hankin, Bruce M. Fischer, Frank Ronzio, Fred Stuthman, David Cryer, Madison Arnold, Blair Burrows, Bob Balhatchet, Matthew Locricchio","Alcatraz is the most secure prison of its time. It is believed that no one can ever escape from it, until three daring men make a possible successful attempt at escaping from one of the most infamous prisons in the world.",7.6,116958,$ 8000000,$ 43000000,$ 43004381,76.0,177.0,76.0,1.0,0.0,0.0,0.0,0.0
222,tt0079501,Interceptor,Mad Max,1979,1980-01-17,"Action, Adventure, Sci-Fi",88,"Australia, USA",English,George Miller,"James McCausland, George Miller",Kennedy Miller Productions,"Mel Gibson, Joanne Samuel, Hugh Keays-Byrne, Steve Bisley, Tim Burns, Roger Ward, Lisa Aldenhoven, David Bracks, Bertrand Cadart, David Cameron, Robina Chaffey, Stephen Clark, Mathew Constantine, Jerry Day, Reg Evans","In a self-destructing world, a vengeful Australian policeman sets out to stop a violent motorcycle gang.",6.9,187876,$ 300000,$ 8750000,$ 8771757,73.0,373.0,243.0,1.0,0.0,0.0,0.0,0.0
223,tt0079550,Meteor,Meteor,1979,1979-10-19,"Action, Drama, Sci-Fi",108,"USA, Hong Kong","English, Russian",Ronald Neame,"Stanley Mann, Edmund H. North",American International Pictures (AIP),"Sean Connery, Natalie Wood, Karl Malden, Brian Keith, Martin Landau, Trevor Howard, Richard Dysart, Henry Fonda, Joseph Campanella, Bo Brundin, Katherine De Hetre, James G. Richardson, Roger Robinson, Michael Zaslow, John McKinney",The U.S. must join forces with the U.S.S.R. in order to destroy a gigantic asteroid heading straight for Earth.,5.0,6480,$ 16000000,$ 8400000,$ 8400000,27.0,103.0,56.0,0.9333333333333332,0.06666666666666668,0.0,0.0,0.0
224,tt0079574,Moonraker - Operazione spazio,Moonraker,1979,1979-09-27,"Action, Adventure, Sci-Fi",126,"UK, France","English, Italian, Portuguese",Lewis Gilbert,Christopher Wood,Les Productions Artistes Associés,"Roger Moore, Lois Chiles, Michael Lonsdale, Richard Kiel, Corinne Cléry, Bernard Lee, Geoffrey Keen, Desmond Llewelyn, Lois Maxwell, Toshirô Suga, Emily Bolton, Blanche Ravalec, Irka Bochenko, Mike Marshall, Leila Shenna","James Bond investigates the mid-air theft of a space shuttle, and discovers a plot to commit global genocide.",6.3,88721,$ 34000000,$ 70308099,$ 210308099,66.0,352.0,107.0,0.9333333333333332,0.0,0.0,0.0,0.06666666666666668
