,Unnamed: 0,year_film,year_award,ceremony,category,nominee,film,win,single_award,race
2206,3072,1981,1982,39,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Blair Brown,Continental Divide,False,True,White
2207,3403,1983,1984,41,Best Performance by an Actress in a Limited Series or a Motion Picture Made for Television,Blair Brown,Kennedy,False,True,White
2208,3080,1981,1982,39,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Steve Martin,Pennies from Heaven,False,True,White
2209,3470,1984,1985,42,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Steve Martin,All of Me,False,True,White
2210,3853,1987,1988,45,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Steve Martin,Roxanne,False,True,White
2211,4111,1989,1990,47,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Steve Martin,Parenthood,False,True,White
2212,4862,1995,1996,53,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Steve Martin,Father of the Bride Part II,False,True,White
2213,3081,1981,1982,39,Best Performance by an Actress in a Supporting Role in any Motion Picture,Joan Hackett,Only When I Laugh,True,True,White
2214,3086,1981,1982,39,Best Performance by an Actor in a Supporting Role in any Motion Picture,John Gielgud,Arthur,True,True,White
2215,4075,1988,1989,46,Best Performance by an Actor in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,John Gielgud,War and Remembrance (Parts I - VII),True,True,White
2216,4175,1989,1990,47,Best Performance by an Actor in a Limited Series or a Motion Picture Made for Television,John Gielgud,War and Remembrance (Parts VIII - XII),False,True,White
2217,3089,1981,1982,39,Best Performance by an Actor in a Supporting Role in any Motion Picture,Howard E. Rollins Jr.,Ragtime,False,True,Black
2218,3090,1981,1982,39,Best Performance by an Actor in a Supporting Role in any Motion Picture,Orson Welles,Butterfly,False,True,White
2219,3126,1981,1982,39,Best Performance by an Actress in a Limited Series or a Motion Picture Made for Television,Jane Seymour,East of Eden (TV),True,True,White
2220,4039,1988,1989,46,Best Performance by an Actress in a Limited Series or a Motion Picture Made for Television,Jane Seymour,War and Remembrance (Parts I - VII),False,True,White
2221,4040,1988,1989,46,Best Performance by an Actress in a Limited Series or a Motion Picture Made for Television,Jane Seymour,"Woman He Loved, The",False,True,White
2222,4169,1989,1990,47,Best Performance by an Actress in a Limited Series or a Motion Picture Made for Television,Jane Seymour,War and Remembrance (Parts VIII - XII),False,True,White
2223,4679,1993,1994,51,Best Performance by an Actress In A Television Series - Drama,Jane Seymour,"Dr. Quinn, Medicine Woman",False,True,White
2224,4799,1994,1995,52,Best Performance by an Actress In A Television Series - Drama,Jane Seymour,"Dr. Quinn, Medicine Woman",False,True,White
2225,4925,1995,1996,53,Best Performance by an Actress In A Television Series - Drama,Jane Seymour,"Dr. Quinn, Medicine Woman",True,True,White
2226,5053,1996,1997,54,Best Performance by an Actress In A Television Series - Drama,Jane Seymour,"Dr. Quinn, Medicine Woman",False,True,White
2227,3129,1981,1982,39,Best Performance by an Actress in a Limited Series or a Motion Picture Made for Television,Jaclyn Smith,Jacqueline Bouvier Kennedy,False,True,White
2228,3138,1981,1982,39,Best Performance by an Actress In A Television Series - Drama,Joan Collins,Dynasty (1981-1989),True,True,White
2229,3278,1982,1983,40,Best Performance by an Actress In A Television Series - Drama,Joan Collins,Dynasty (1981-1989),False,True,White
2230,3412,1983,1984,41,Best Performance by an Actress In A Television Series - Drama,Joan Collins,Dynasty (1981-1989),False,True,White
2231,3537,1984,1985,42,Best Performance by an Actress In A Television Series - Drama,Joan Collins,Dynasty (1981-1989),False,True,White
2232,3666,1985,1986,43,Best Performance by an Actress In A Television Series - Drama,Joan Collins,Dynasty (1981-1989),False,True,White
2233,3793,1986,1987,44,Best Performance by an Actress In A Television Series - Drama,Joan Collins,Dynasty (1981-1989),False,True,White
2234,3139,1981,1982,39,Best Performance by an Actress In A Television Series - Drama,Linda Evans,Dynasty (1981-1989),True,True,White
2235,3274,1982,1983,40,Best Performance by an Actress In A Television Series - Drama,Linda Evans,Dynasty (1981-1989),False,True,White
2236,3414,1983,1984,41,Best Performance by an Actress In A Television Series - Drama,Linda Evans,Dynasty (1981-1989),False,True,White
2237,3539,1984,1985,42,Best Performance by an Actress In A Television Series - Drama,Linda Evans,Dynasty (1981-1989),False,True,White
2238,3664,1985,1986,43,Best Performance by an Actress In A Television Series - Drama,Linda Evans,Dynasty (1981-1989),False,True,White
2239,3141,1981,1982,39,Best Performance by an Actress In A Television Series - Drama,Morgan Fairchild,Flamingo Road,False,True,White
2240,3144,1981,1982,39,Best Performance by an Actor In A Television Series - Drama,Daniel J. Travanti,Hill Street Blues,True,True,White
2241,3282,1982,1983,40,Best Performance by an Actor In A Television Series - Drama,Daniel J. Travanti,Hill Street Blues,False,True,White
2242,3419,1983,1984,41,Best Performance by an Actor In A Television Series - Drama,Daniel J. Travanti,Hill Street Blues,False,True,White
2243,3544,1984,1985,42,Best Performance by an Actor In A Television Series - Drama,Daniel J. Travanti,Hill Street Blues,False,True,White
2244,3671,1985,1986,43,Best Performance by an Actor In A Television Series - Drama,Daniel J. Travanti,Hill Street Blues,False,True,White
2245,3146,1981,1982,39,Best Performance by an Actor In A Television Series - Drama,John Forsythe,Dynasty (1981-1989),False,True,White
2246,3279,1982,1983,40,Best Performance by an Actor In A Television Series - Drama,John Forsythe,Dynasty (1981-1989),True,True,White
2247,3416,1983,1984,41,Best Performance by an Actor In A Television Series - Drama,John Forsythe,Dynasty (1981-1989),True,True,White
2248,3546,1984,1985,42,Best Performance by an Actor In A Television Series - Drama,John Forsythe,Dynasty (1981-1989),False,True,White
2249,3668,1985,1986,43,Best Performance by an Actor In A Television Series - Drama,John Forsythe,Dynasty (1981-1989),False,True,White
2250,3799,1986,1987,44,Best Performance by an Actor In A Television Series - Drama,John Forsythe,Dynasty (1981-1989),False,True,White
2251,3148,1981,1982,39,Best Performance by an Actor In A Television Series - Drama,Tom Selleck,"Magnum, P. I.",False,True,White
2252,3281,1982,1983,40,Best Performance by an Actor In A Television Series - Drama,Tom Selleck,"Magnum, P. I.",False,True,White
2253,3418,1983,1984,41,Best Performance by an Actor In A Television Series - Drama,Tom Selleck,"Magnum, P. I.",False,True,White
2254,3542,1984,1985,42,Best Performance by an Actor In A Television Series - Drama,Tom Selleck,"Magnum, P. I.",True,True,White
2255,3669,1985,1986,43,Best Performance by an Actor In A Television Series - Drama,Tom Selleck,"Magnum, P. I.",False,True,White
2256,3801,1986,1987,44,Best Performance by an Actor In A Television Series - Drama,Tom Selleck,"Magnum, P. I.",False,True,White
2257,3926,1987,1988,45,Best Performance by an Actor In A Television Series - Drama,Tom Selleck,"Magnum, P. I.",False,True,White
2258,3149,1981,1982,39,Best Performance by an Actress in a Television Series - Musical or Comedy,Eileen Brennan,Private Benjamin (TV),True,True,White
2259,3285,1982,1983,40,Best Performance by an Actress in a Television Series - Musical or Comedy,Eileen Brennan,Private Benjamin (TV),False,True,White
2260,3151,1981,1982,39,Best Performance by an Actress in a Television Series - Musical or Comedy,Bonnie Franklin,One Day at a Time,False,True,White
2261,3287,1982,1983,40,Best Performance by an Actress in a Television Series - Musical or Comedy,Bonnie Franklin,One Day at a Time,False,True,White
2262,3152,1981,1982,39,Best Performance by an Actress in a Television Series - Musical or Comedy,Barbara Mandrell,Barbara Mandrell and the Mandrell Sisters,False,True,White
2263,3160,1981,1982,39,Best Performance by an Actress in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,Lauren Tewes,The Love Boat,False,True,White
2264,3161,1981,1982,39,Best Performance by an Actress in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,Danielle Brisebois,Archie Bunker's Place,False,True,White
2265,3164,1981,1982,39,Best Performance by an Actor in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,John Hillerman,"Magnum, P. I.",True,True,White
2266,3303,1982,1983,40,Best Performance by an Actor in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,John Hillerman,"Magnum, P. I.",False,True,White
2267,3568,1984,1985,42,Best Performance by an Actor in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,John Hillerman,"Magnum, P. I.",False,True,White
2268,3820,1986,1987,44,Best Performance by an Actor in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,John Hillerman,"Magnum, P. I.",False,True,White
2269,3948,1987,1988,45,Best Performance by an Actor in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,John Hillerman,"Magnum, P. I.",False,True,White
2270,3168,1981,1982,39,Best Performance by an Actor in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,Herve Villechaize,Fantasy Island,False,True,Other
2271,3196,1982,1983,40,Best Performance by an Actor in a Motion Picture - Drama,Ben Kingsley,Gandhi,True,True,Multiracial
2272,3313,1982,1983,40,New Star Of The Year - Actor,Ben Kingsley,Gandhi,True,True,Multiracial
2273,4172,1989,1990,47,Best Performance by an Actor in a Limited Series or a Motion Picture Made for Television,Ben Kingsley,Murderers Among Us: The Simon Wiesenthal Story,False,True,Multiracial
2274,4371,1991,1992,49,Best Performance by an Actor in a Supporting Role in any Motion Picture,Ben Kingsley,Bugsy,False,True,Multiracial
2275,5630,2001,2002,59,Best Performance by an Actor in a Supporting Role in any Motion Picture,Ben Kingsley,Sexy Beast,False,True,Multiracial
2276,5686,2001,2002,59,Best Performance by an Actor in a Limited Series or a Motion Picture Made for Television,Ben Kingsley,Anne Frank: The Whole Story,False,True,Multiracial
2277,5868,2003,2004,61,Best Performance by an Actor in a Motion Picture - Drama,Ben Kingsley,House of Sand and Fog,False,True,Multiracial
2278,6314,2006,2007,64,Best Performance by an Actor in a Limited Series or a Motion Picture Made for Television,Ben Kingsley,Mrs. Harris,False,True,Multiracial
2279,3198,1982,1983,40,Best Performance by an Actor in a Motion Picture - Drama,Richard Gere,"Officer and a Gentleman, An",False,True,White
2280,4236,1990,1991,48,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Richard Gere,Pretty Woman,False,True,White
2281,5747,2002,2003,60,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Richard Gere,Chicago,True,True,White
2282,6997,2012,2013,70,Best Performance by an Actor in a Motion Picture - Drama,Richard Gere,Arbitrage,False,True,White
2283,3206,1982,1983,40,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Aileen Quinn,Annie,False,True,White
2284,3311,1982,1983,40,New Star Of The Year - Actress,Aileen Quinn,Annie,False,True,White
2285,3214,1982,1983,40,Best Performance by an Actress in a Supporting Role in any Motion Picture,Lainie Kazan,My Favorite Year,False,True,White
2286,3215,1982,1983,40,Best Performance by an Actress in a Supporting Role in any Motion Picture,Kim Stanley,Frances,False,True,White
2287,3217,1982,1983,40,Best Performance by an Actor in a Supporting Role in any Motion Picture,Louis Gossett Jr.,"Officer and a Gentleman, An",True,True,Black
2288,3407,1983,1984,41,Best Performance by an Actor in a Limited Series or a Motion Picture Made for Television,Louis Gossett Jr.,Sadat,False,True,Black
2289,4452,1991,1992,49,Best Performance by an Actor in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,Louis Gossett Jr.,"Josephine Baker Story, The",True,True,Black
2290,3218,1982,1983,40,Best Performance by an Actor in a Supporting Role in any Motion Picture,Raul Julia,Tempest,False,True,Hispanic
2291,3590,1985,1986,43,Best Performance by an Actor in a Motion Picture - Drama,Raul Julia,Kiss of the Spider Woman,False,True,Hispanic
2292,3994,1988,1989,46,Best Performance by an Actor in a Supporting Role in any Motion Picture,Raul Julia,Moon Over Parador,False,True,Hispanic
2293,4792,1994,1995,52,Best Performance by an Actor in a Limited Series or a Motion Picture Made for Television,Raul Julia,The Burning Season,True,True,Hispanic
2294,3219,1982,1983,40,Best Performance by an Actor in a Supporting Role in any Motion Picture,David Keith,"Officer and a Gentleman, An",False,True,White
2295,3317,1982,1983,40,New Star Of The Year - Actor,David Keith,"Officer and a Gentleman, An",False,True,White
2296,3221,1982,1983,40,Best Performance by an Actor in a Supporting Role in any Motion Picture,Jim Metzler,Tex,False,True,White
2297,3265,1982,1983,40,Best Performance by an Actress in a Limited Series or a Motion Picture Made for Television,Lucy Gutteridge,Little Gloria,False,True,White
2298,3266,1982,1983,40,Best Performance by an Actress in a Limited Series or a Motion Picture Made for Television,Ann Jillian,Mae West,False,True,White
2299,4038,1988,1989,46,Best Performance by an Actress in a Limited Series or a Motion Picture Made for Television,Ann Jillian,"Ann Jillian Story, The",True,True,White
2300,3269,1982,1983,40,Best Performance by an Actor in a Limited Series or a Motion Picture Made for Television,Anthony Andrews,Brideshead Revisited,True,True,White
2301,4547,1992,1993,50,Best Performance by an Actor in a Limited Series or a Motion Picture Made for Television,Anthony Andrews,Danielle Steel's Jewels,False,True,White
2302,3270,1982,1983,40,Best Performance by an Actor in a Limited Series or a Motion Picture Made for Television,Philip Anglim,"Elephant Man, The (TV - 1982)",False,True,White
2303,3272,1982,1983,40,Best Performance by an Actor in a Limited Series or a Motion Picture Made for Television,Jeremy Irons,Brideshead Revisited,False,True,White
2304,3717,1986,1987,44,Best Performance by an Actor in a Motion Picture - Drama,Jeremy Irons,"Mission, The",False,True,White
2305,4222,1990,1991,48,Best Performance by an Actor in a Motion Picture - Drama,Jeremy Irons,Reversal of Fortune,True,True,White
2306,6341,2006,2007,64,Best Performance by an Actor in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,Jeremy Irons,Elizabeth I,True,True,White
2307,6695,2009,2010,67,Best Performance by an Actor in a Limited Series or a Motion Picture Made for Television,Jeremy Irons,Georgia O'Keeffe,False,True,White
2308,6956,2011,2012,69,Best Performance by an Actor In A Television Series - Drama,Jeremy Irons,"Borgias, The",False,True,White
