year_film,year_ceremony,ceremony,category,name,film,winner,race,fixed_race
2006,2007,64,Best Performance by an Actress in a Motion Picture - Drama,Helen Mirren,"Queen, The",True,white,white
2006,2007,64,Best Performance by an Actress in a Motion Picture - Drama,Judi Dench,Notes On a Scandal,False,white,white
2006,2007,64,Best Performance by an Actress in a Motion Picture - Drama,Maggie Gyllenhaal,Sherrybaby,False,unknown,unknown
2006,2007,64,Best Performance by an Actress in a Motion Picture - Drama,Kate Winslet,Little Children,False,white,white
2006,2007,64,Best Performance by an Actress in a Motion Picture - Drama,Penélope Cruz,Volver,False,white,white
2006,2007,64,Best Performance by an Actor in a Motion Picture - Drama,Forest Whitaker,"Last King of Scotland, The",True,black,black
2006,2007,64,Best Performance by an Actor in a Motion Picture - Drama,Leonardo DiCaprio,Blood Diamond,False,white,white
2006,2007,64,Best Performance by an Actor in a Motion Picture - Drama,Leonardo DiCaprio,"Departed, The",False,white,white
2006,2007,64,Best Performance by an Actor in a Motion Picture - Drama,Peter O'Toole,Venus,False,white,white
2006,2007,64,Best Performance by an Actor in a Motion Picture - Drama,Will Smith,The Pursuit of Happyness,False,black,black
2006,2007,64,Best Director - Motion Picture,Martin Scorsese,"Departed, The",True,white,white
2006,2007,64,Best Director - Motion Picture,Clint Eastwood,Flags of Our Fathers,False,white,white
2006,2007,64,Best Director - Motion Picture,Clint Eastwood,Letters from Iwo Jima,False,white,white
2006,2007,64,Best Director - Motion Picture,Stephen Frears,"Queen, The",False,white,white
2006,2007,64,Best Director - Motion Picture,Alejandro González Iñárritu,Babel,False,hispanic,hispanic
2006,2007,64,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Emily Blunt,Gideon's Daughter,True,unknown,unknown
2006,2007,64,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Toni Collette,"Tsunami, The Aftermath",False,unknown,unknown
2006,2007,64,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Katherine Heigl,Grey's Anatomy,False,unknown,unknown
2006,2007,64,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Sarah Paulson,Studio 60 on the Sunset Strip,False,unknown,unknown
2006,2007,64,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Elizabeth Perkins,Weeds,False,unknown,unknown
2006,2007,64,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Jeremy Irons,Elizabeth I,True,unknown,unknown
2006,2007,64,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Justin Kirk,Weeds,False,unknown,unknown
2006,2007,64,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Masi Oka,Heroes,False,unknown,unknown
2006,2007,64,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Jeremy Piven,Entourage,False,unknown,unknown
2006,2007,64,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Thomas Haden Church,Broken Trail,False,unknown,unknown
2007,2008,65,Best Performance by an Actress in a Motion Picture - Drama,Julie Christie,Away From Her,True,white,white
2007,2008,65,Best Performance by an Actress in a Motion Picture - Drama,Cate Blanchett,Elizabeth:  The Golden Age,False,white,white
2007,2008,65,Best Performance by an Actress in a Motion Picture - Drama,Jodie Foster,"Brave One, The",False,unknown,unknown
2007,2008,65,Best Performance by an Actress in a Motion Picture - Drama,Angelina Jolie,"Mighty Heart, A",False,unknown,unknown
2007,2008,65,Best Performance by an Actress in a Motion Picture - Drama,Keira Knightley,Atonement,False,unknown,unknown
2007,2008,65,Best Performance by an Actor in a Motion Picture - Drama,Daniel Day-Lewis,There Will Be Blood,True,white,white
2007,2008,65,Best Performance by an Actor in a Motion Picture - Drama,Denzel Washington,American Gangster,False,unknown,unknown
2007,2008,65,Best Performance by an Actor in a Motion Picture - Drama,George Clooney,Michael Clayton,False,white,white
2007,2008,65,Best Performance by an Actor in a Motion Picture - Drama,James McAvoy,Atonement,False,unknown,unknown
2007,2008,65,Best Performance by an Actor in a Motion Picture - Drama,Viggo Mortensen,Eastern Promises,False,white,white
2007,2008,65,Best Director - Motion Picture,Julian Schnabel,The Diving Bell and the Butterfly,True,white,white
2007,2008,65,Best Director - Motion Picture,Ridley Scott,American Gangster,False,unknown,unknown
2007,2008,65,Best Director - Motion Picture,Joe Wright,Atonement,False,unknown,unknown
2007,2008,65,Best Director - Motion Picture,Tim Burton,Sweeney Todd: The Demon Barber of Fleet Street,False,unknown,unknown
2007,2008,65,Best Director - Motion Picture,"Ethan Coen, Joel Coen",No Country for Old Men,False,unknown,unknown
2007,2008,65,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Samantha Morton,Longford,True,unknown,unknown
2007,2008,65,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Rose Byrne,Damages,False,unknown,unknown
2007,2008,65,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Rachel Griffiths,Brothers & Sisters,False,unknown,unknown
2007,2008,65,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Katherine Heigl,Grey's Anatomy,False,unknown,unknown
2007,2008,65,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Anna Paquin,Bury My Heart at Wounded Knee,False,unknown,unknown
2007,2008,65,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Jaime Pressly,My Name Is Earl,False,unknown,unknown
2007,2008,65,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Jeremy Piven,Entourage,True,unknown,unknown
2007,2008,65,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Ted Danson,Damages,False,unknown,unknown
2007,2008,65,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Kevin Dillon,Entourage,False,unknown,unknown
2007,2008,65,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Andy Serkis,Longford,False,unknown,unknown
2007,2008,65,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",William Shatner,Boston Legal,False,unknown,unknown
2007,2008,65,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Donald Sutherland,Dirty Sexy Money,False,unknown,unknown
2008,2009,66,Best Performance by an Actress in a Motion Picture - Drama,Kate Winslet,Revolutionary Road,True,white,white
2008,2009,66,Best Performance by an Actress in a Motion Picture - Drama,Meryl Streep,Doubt,False,white,white
2008,2009,66,Best Performance by an Actress in a Motion Picture - Drama,Anne Hathaway,Rachel Getting Married,False,white,white
2008,2009,66,Best Performance by an Actress in a Motion Picture - Drama,Angelina Jolie,Changeling,False,white,white
2008,2009,66,Best Performance by an Actress in a Motion Picture - Drama,Kristin Scott Thomas,I've Loved You So Long,False,unknown,unknown
2008,2009,66,Best Performance by an Actor in a Motion Picture - Drama,Mickey Rourke,The Wrestler,True,white,white
2008,2009,66,Best Performance by an Actor in a Motion Picture - Drama,Brad Pitt,The Curious Case of Benjamin Button,False,white,white
2008,2009,66,Best Performance by an Actor in a Motion Picture - Drama,Leonardo DiCaprio,Revolutionary Road,False,unknown,unknown
2008,2009,66,Best Performance by an Actor in a Motion Picture - Drama,Frank Langella,Frost/Nixon,False,white,white
2008,2009,66,Best Performance by an Actor in a Motion Picture - Drama,Sean Penn,Milk,False,white,white
2008,2009,66,Best Director - Motion Picture,Danny Boyle,Slumdog Millionaire,True,white,white
2008,2009,66,Best Director - Motion Picture,Stephen Daldry,"Reader, The",False,white,white
2008,2009,66,Best Director - Motion Picture,David Fincher,The Curious Case of Benjamin Button,False,white,white
2008,2009,66,Best Director - Motion Picture,Ron Howard,Frost/Nixon,False,white,white
2008,2009,66,Best Director - Motion Picture,Sam Mendes,Revolutionary Road,False,unknown,unknown
2008,2009,66,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Laura Dern,Recount,True,unknown,unknown
2008,2009,66,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Melissa George,In Treatment,False,unknown,unknown
2008,2009,66,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Rachel Griffiths,Brothers & Sisters,False,unknown,unknown
2008,2009,66,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Dianne Wiest,In Treatment,False,unknown,unknown
2008,2009,66,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Eileen Atkins,Cranford,False,unknown,unknown
2008,2009,66,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Tom Wilkinson,John Adams,True,unknown,unknown
2008,2009,66,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Neil Patrick Harris,How I Met Your Mother,False,unknown,unknown
2008,2009,66,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Denis Leary,Recount,False,unknown,unknown
2008,2009,66,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Jeremy Piven,Entourage,False,unknown,unknown
2008,2009,66,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Blair Underwood,In Treatment,False,unknown,unknown
2009,2010,67,Best Performance by an Actress in a Motion Picture - Drama,Sandra Bullock,"Blind Side, The",True,white,white
2009,2010,67,Best Performance by an Actress in a Motion Picture - Drama,Emily Blunt,"Young Victoria, The",False,unknown,unknown
2009,2010,67,Best Performance by an Actress in a Motion Picture - Drama,Helen Mirren,"Last Station, The",False,white,white
2009,2010,67,Best Performance by an Actress in a Motion Picture - Drama,Carey Mulligan,"Education, An",False,white,white
2009,2010,67,Best Performance by an Actress in a Motion Picture - Drama,Gabourey Sidibe,Precious: Based On The Novel Push By Sapphire,False,black,black
2009,2010,67,Best Performance by an Actor in a Motion Picture - Drama,Jeff Bridges,Crazy Heart,True,white,white
2009,2010,67,Best Performance by an Actor in a Motion Picture - Drama,George Clooney,Up In The Air,False,white,white
2009,2010,67,Best Performance by an Actor in a Motion Picture - Drama,Colin Firth,A Single Man,False,white,white
2009,2010,67,Best Performance by an Actor in a Motion Picture - Drama,Morgan Freeman,Invictus,False,black,black
2009,2010,67,Best Performance by an Actor in a Motion Picture - Drama,Tobey Maguire,Brothers,False,unknown,unknown
2009,2010,67,Best Director - Motion Picture,James Cameron,Avatar,True,white,white
2009,2010,67,Best Director - Motion Picture,Kathryn Bigelow,"Hurt Locker, The",False,white,white
2009,2010,67,Best Director - Motion Picture,Jason Reitman,Up In The Air,False,white,white
2009,2010,67,Best Director - Motion Picture,Quentin Tarantino,Inglourious Basterds,False,white,white
2009,2010,67,Best Director - Motion Picture,Clint Eastwood,Invictus,False,unknown,unknown
2009,2010,67,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Chloë Sevigny,Big Love,True,unknown,unknown
2009,2010,67,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Jane Adams,Hung,False,unknown,unknown
2009,2010,67,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Rose Byrne,Damages,False,unknown,unknown
2009,2010,67,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Jane Lynch,Glee,False,unknown,unknown
2009,2010,67,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Janet McTeer,Into The Storm,False,unknown,unknown
2009,2010,67,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",John Lithgow,Dexter,True,unknown,unknown
2009,2010,67,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Michael Emerson,Lost,False,unknown,unknown
2009,2010,67,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Neil Patrick Harris,How I Met Your Mother,False,unknown,unknown
2009,2010,67,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",William Hurt,Damages,False,unknown,unknown
2009,2010,67,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Jeremy Piven,Entourage,False,unknown,unknown
2010,2011,68,Best Performance by an Actress in a Motion Picture - Drama,Natalie Portman,Black Swan,True,white,white
2010,2011,68,Best Performance by an Actress in a Motion Picture - Drama,Halle Berry,Frankie and Alice,False,unknown,unknown
2010,2011,68,Best Performance by an Actress in a Motion Picture - Drama,Nicole Kidman,Rabbit Hole,False,white,white
2010,2011,68,Best Performance by an Actress in a Motion Picture - Drama,Jennifer Lawrence,Winter's Bone,False,white,white
2010,2011,68,Best Performance by an Actress in a Motion Picture - Drama,Michelle Williams,Blue Valentine,False,white,white
2010,2011,68,Best Performance by an Actor in a Motion Picture - Drama,Colin Firth,The King's Speech,True,white,white
2010,2011,68,Best Performance by an Actor in a Motion Picture - Drama,Ryan Gosling,Blue Valentine,False,unknown,unknown
2010,2011,68,Best Performance by an Actor in a Motion Picture - Drama,Mark Wahlberg,"Fighter, The",False,unknown,unknown
2010,2011,68,Best Performance by an Actor in a Motion Picture - Drama,Jesse Eisenberg,The Social Network,False,white,white
2010,2011,68,Best Performance by an Actor in a Motion Picture - Drama,James Franco,127 Hours,False,white,white
2010,2011,68,Best Director - Motion Picture,David Fincher,The Social Network,True,white,white
2010,2011,68,Best Director - Motion Picture,Darren Aronofsky,Black Swan,False,white,white
2010,2011,68,Best Director - Motion Picture,Tom Hooper,The King's Speech,False,white,white
2010,2011,68,Best Director - Motion Picture,Christopher Nolan,Inception,False,unknown,unknown
2010,2011,68,Best Director - Motion Picture,David O. Russell,"Fighter, The",False,white,white
2010,2011,68,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Jane Lynch,Glee,True,unknown,unknown
2010,2011,68,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Sofia Vergara,Modern Family,False,unknown,unknown
2010,2011,68,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Hope Davis,"Special Relationship, The",False,unknown,unknown
2010,2011,68,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Kelly MacDonald,Boardwalk Empire,False,unknown,unknown
2010,2011,68,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Julia Stiles,Dexter,False,unknown,unknown
2010,2011,68,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Chris Colfer,Glee,True,unknown,unknown
2010,2011,68,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Scott Caan,Hawaii Five-O,False,unknown,unknown
2010,2011,68,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Chris Noth,The Good Wife,False,unknown,unknown
2010,2011,68,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Eric Stonestreet,Modern Family,False,unknown,unknown
2010,2011,68,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",David Strathairn,Temple Grandin,False,unknown,unknown
2011,2012,69,Best Performance by an Actress in a Motion Picture - Drama,Meryl Streep,"Iron Lady, The",True,white,white
2011,2012,69,Best Performance by an Actress in a Motion Picture - Drama,Glenn Close,Albert Nobbs,False,white,white
2011,2012,69,Best Performance by an Actress in a Motion Picture - Drama,Viola Davis,The Help,False,black,black
2011,2012,69,Best Performance by an Actress in a Motion Picture - Drama,Rooney Mara,The Girl With The Dragon Tattoo,False,white,white
2011,2012,69,Best Performance by an Actress in a Motion Picture - Drama,Tilda Swinton,We Need To Talk About Kevin,False,unknown,unknown
2011,2012,69,Best Performance by an Actor in a Motion Picture - Drama,George Clooney,"Descendants, The",True,white,white
2011,2012,69,Best Performance by an Actor in a Motion Picture - Drama,Ryan Gosling,"Ides of March, The",False,unknown,unknown
2011,2012,69,Best Performance by an Actor in a Motion Picture - Drama,Brad Pitt,Moneyball,False,white,white
2011,2012,69,Best Performance by an Actor in a Motion Picture - Drama,Leonardo DiCaprio,J. Edgar,False,unknown,unknown
2011,2012,69,Best Performance by an Actor in a Motion Picture - Drama,Michael Fassbender,Shame,False,unknown,unknown
2011,2012,69,Best Director - Motion Picture,Martin Scorsese,Hugo,True,white,white
2011,2012,69,Best Director - Motion Picture,Alexander Payne,"Descendants, The",False,white,white
2011,2012,69,Best Director - Motion Picture,Woody Allen,Midnight In Paris,False,white,white
2011,2012,69,Best Director - Motion Picture,George Clooney,"Ides of March, The",False,white,white
2011,2012,69,Best Director - Motion Picture,Michel Hazanavicius,The Artist,False,white,white
2011,2012,69,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Jessica Lange,American Horror Story,True,unknown,unknown
2011,2012,69,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Kelly MacDonald,Boardwalk Empire,False,unknown,unknown
2011,2012,69,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Maggie Smith,Downton Abbey,False,unknown,unknown
2011,2012,69,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Sofia Vergara,Modern Family,False,unknown,unknown
2011,2012,69,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Evan Rachel Wood,Mildred Pierce,False,unknown,unknown
2011,2012,69,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Peter Dinklage,Game of Thrones,True,unknown,unknown
2011,2012,69,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Paul Giamatti,Too Big To Fail,False,unknown,unknown
2011,2012,69,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Guy Pearce,Mildred Pierce,False,unknown,unknown
2011,2012,69,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Tim Robbins,Cinema Verite,False,unknown,unknown
2011,2012,69,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Eric Stonestreet,Modern Family,False,unknown,unknown
2012,2013,70,Best Performance by an Actress in a Motion Picture - Drama,Jessica Chastain,Zero Dark Thirty 	,True,white,white
2012,2013,70,Best Performance by an Actress in a Motion Picture - Drama,Marion Cotillard,Rust and Bone,False,unknown,unknown
2012,2013,70,Best Performance by an Actress in a Motion Picture - Drama,Helen Mirren,Hitchcock,False,unknown,unknown
2012,2013,70,Best Performance by an Actress in a Motion Picture - Drama,Naomi Watts,"Impossible, The",False,white,white
2012,2013,70,Best Performance by an Actress in a Motion Picture - Drama,Rachel Weisz,"Deep Blue Sea, The",False,unknown,unknown
2012,2013,70,Best Performance by an Actor in a Motion Picture - Drama,Daniel Day-Lewis,Lincoln,True,white,white
2012,2013,70,Best Performance by an Actor in a Motion Picture - Drama,Richard Gere,Arbitrage,False,unknown,unknown
2012,2013,70,Best Performance by an Actor in a Motion Picture - Drama,Joaquin Phoenix,"Master, The",False,white,white
2012,2013,70,Best Performance by an Actor in a Motion Picture - Drama,Denzel Washington,Flight,False,black,black
2012,2013,70,Best Performance by an Actor in a Motion Picture - Drama,John Hawkes,"Sessions, The",False,unknown,unknown
2012,2013,70,Best Director - Motion Picture,Ben Affleck,Argo,True,unknown,unknown
2012,2013,70,Best Director - Motion Picture,Ang Lee,Life of Pi,False,asian,asian
2012,2013,70,Best Director - Motion Picture,Steven Spielberg,Lincoln,False,white,white
2012,2013,70,Best Director - Motion Picture,Kathryn Bigelow,Zero Dark Thirty 	,False,unknown,unknown
2012,2013,70,Best Director - Motion Picture,Quentin Tarantino,Django Unchained,False,unknown,unknown
2012,2013,70,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Maggie Smith,Downton Abbey,True,unknown,unknown
2012,2013,70,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Sofia Vergara,Modern Family,False,unknown,unknown
2012,2013,70,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Archie Panjabi,The Good Wife,False,unknown,unknown
2012,2013,70,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Hayden Panettiere,Nashville ( TV ),False,unknown,unknown
2012,2013,70,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Sarah Paulson,Game Change,False,unknown,unknown
2012,2013,70,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Ed Harris,Game Change,True,unknown,unknown
2012,2013,70,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Eric Stonestreet,Modern Family,False,unknown,unknown
2012,2013,70,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Max Greenfield,New Girl,False,unknown,unknown
2012,2013,70,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Danny Huston,Magic City,False,unknown,unknown
2012,2013,70,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Mandy Patinkin,Homeland,False,unknown,unknown
2013,2014,71,Best Performance by an Actress in a Motion Picture - Drama,Cate Blanchett,Blue Jasmine,True,white,white
2013,2014,71,Best Performance by an Actress in a Motion Picture - Drama,Sandra Bullock,Gravity,False,white,white
2013,2014,71,Best Performance by an Actress in a Motion Picture - Drama,Judi Dench,Philomena,False,white,white
2013,2014,71,Best Performance by an Actress in a Motion Picture - Drama,Kate Winslet,Labor Day,False,unknown,unknown
2013,2014,71,Best Performance by an Actress in a Motion Picture - Drama,Emma Thompson,Saving Mr. Banks,False,unknown,unknown
2013,2014,71,Best Performance by an Actor in a Motion Picture - Drama,Matthew McConaughey,Dallas Buyers Club,True,white,white
2013,2014,71,Best Performance by an Actor in a Motion Picture - Drama,Robert Redford,All Is Lost,False,unknown,unknown
2013,2014,71,Best Performance by an Actor in a Motion Picture - Drama,Chiwetel Ejiofor,12 Years a Slave,False,black,black
2013,2014,71,Best Performance by an Actor in a Motion Picture - Drama,Tom Hanks,Captain Phillips,False,unknown,unknown
2013,2014,71,Best Performance by an Actor in a Motion Picture - Drama,Idris Elba,Mandela: Long Walk to Freedom,False,unknown,unknown
2013,2014,71,Best Director - Motion Picture,Alfonso Cuarón,Gravity,True,hispanic,hispanic
2013,2014,71,Best Director - Motion Picture,Steve McQueen,12 Years a Slave,False,black,black
2013,2014,71,Best Director - Motion Picture,Paul Greengrass,Captain Phillips,False,unknown,unknown
2013,2014,71,Best Director - Motion Picture,David O. Russell,American Hustle,False,white,white
2013,2014,71,Best Director - Motion Picture,Alexander Payne,Nebraska,False,white,white
2013,2014,71,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Jacqueline Bisset,Dancing on the Edge,True,unknown,unknown
2013,2014,71,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Janet McTeer,The White Queen,False,unknown,unknown
2013,2014,71,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Sofia Vergara,Modern Family,False,unknown,unknown
2013,2014,71,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Hayden Panettiere,Nashville ( TV ),False,unknown,unknown
2013,2014,71,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Monica Potter,Parenthood (TV),False,unknown,unknown
2013,2014,71,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Jon Voight,Ray Donovan,True,unknown,unknown
2013,2014,71,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Rob Lowe,Behind the Candelabra,False,unknown,unknown
2013,2014,71,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Corey Stoll,House of Cards,False,unknown,unknown
2013,2014,71,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Aaron Paul,Breaking Bad,False,unknown,unknown
2013,2014,71,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Josh Charles,The Good Wife,False,unknown,unknown
2014,2015,72,Best Performance by an Actress in a Motion Picture - Drama,Julianne Moore,Still Alice,True,white,white
2014,2015,72,Best Performance by an Actress in a Motion Picture - Drama,Jennifer Aniston,Cake,False,unknown,unknown
2014,2015,72,Best Performance by an Actress in a Motion Picture - Drama,Felicity Jones,The Theory of Everything,False,white,white
2014,2015,72,Best Performance by an Actress in a Motion Picture - Drama,Rosamund Pike,Gone Girl,False,white,white
2014,2015,72,Best Performance by an Actress in a Motion Picture - Drama,Reese Witherspoon,Wild,False,white,white
2014,2015,72,Best Performance by an Actor in a Motion Picture - Drama,Eddie Redmayne,The Theory of Everything,True,white,white
2014,2015,72,Best Performance by an Actor in a Motion Picture - Drama,Steve Carell,Foxcatcher,False,white,white
2014,2015,72,Best Performance by an Actor in a Motion Picture - Drama,Jake Gyllenhaal,Nightcrawler,False,unknown,unknown
2014,2015,72,Best Performance by an Actor in a Motion Picture - Drama,Benedict Cumberbatch,The Imitation Game,False,white,white
2014,2015,72,Best Performance by an Actor in a Motion Picture - Drama,David Oyelowo,Selma,False,unknown,unknown
2014,2015,72,Best Director - Motion Picture,Richard Linklater,Boyhood,True,white,white
2014,2015,72,Best Director - Motion Picture,Alejandro González Iñárritu,Birdman,False,unknown,unknown
2014,2015,72,Best Director - Motion Picture,David Fincher,Gone Girl,False,unknown,unknown
2014,2015,72,Best Director - Motion Picture,Wes Anderson,"Grand Budapest Hotel, The",False,white,white
2014,2015,72,Best Director - Motion Picture,Ava DuVernay,Selma,False,unknown,unknown
2014,2015,72,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Joanne Froggatt,Downton Abbey,True,unknown,unknown
2014,2015,72,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Michelle Monaghan,True Detective,False,unknown,unknown
2014,2015,72,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Uzo Aduba,Orange is the New Black,False,unknown,unknown
2014,2015,72,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Kathy Bates,American Horror Story: Freak Show,False,unknown,unknown
2014,2015,72,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Allison Janney,Mom,False,unknown,unknown
2014,2015,72,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Matt Bomer,The Normal Heart,True,unknown,unknown
2014,2015,72,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Bill Murray,Olive Kitteridge,False,unknown,unknown
2014,2015,72,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Jon Voight,Ray Donovan,False,unknown,unknown
2014,2015,72,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Colin Hanks,Fargo,False,unknown,unknown
2014,2015,72,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Alan Cumming,,False,unknown,unknown
2015,2016,73,Best Performance by an Actress in a Motion Picture - Drama,Brie Larson,Room,True,white,white
